일시,고객_카테고리,판매량_m3,판매액_만원,고객수
2022-02-08,상업용,696.64,69664.0,74
2022-02-09,상업용,1044.84,104484.0,385
2022-02-10,상업용,1186.08,118608.0,78
2022-02-11,상업용,671.34,67134.0,105
2022-02-12,상업용,865.8,86580.0,296
2022-02-13,상업용,1001.54,100154.0,475
2022-02-14,상업용,986.1,98610.0,96
2022-02-15,상업용,956.18,95618.0,384
2022-02-16,상업용,888.59,88859.0,280
2022-02-17,상업용,857.0,85700.0,248
2022-02-18,상업용,1004.33,100433.0,217
2022-02-19,상업용,1159.2,115920.0,35
2022-02-20,상업용,743.78,74378.0,300
2022-02-21,상업용,1091.46,109146.0,237
2022-02-22,상업용,728.31,72831.0,377
2022-02-23,상업용,868.65,86865.0,114
2022-02-24,상업용,677.66,67766.0,150
2022-02-25,상업용,855.91,85591.0,399
2022-02-26,상업용,701.58,70158.0,485
2022-02-27,상업용,1180.14,118014.0,382
2022-02-01,산업용,1179.9,117990.0,208
2022-02-02,산업용,955.11,95511.0,146
2022-02-03,산업용,670.32,67032.0,220
2022-02-04,산업용,650.82,65082.0,342
2022-02-05,산업용,1172.69,117269.0,421
2022-02-06,산업용,888.72,88872.0,209
2022-02-07,산업용,1111.42,111142.0,66
2022-02-08,산업용,762.61,76261.0,463
2022-02-09,산업용,865.63,86563.0,73
2022-02-10,산업용,877.67,87767.0,316
2022-02-11,산업용,1109.04,110904.0,110
2022-02-12,산업용,911.63,91163.0,324
2022-02-13,산업용,651.53,65153.0,385
2022-02-14,산업용,1189.17,118917.0,216
2022-02-15,산업용,709.76,70976.0,238
2022-02-16,산업용,1118.75,111875.0,97
2022-02-17,산업용,794.86,79486.0,411
2022-02-18,산업용,868.23,86823.0,123
2022-02-19,산업용,815.53,81553.0,36
2022-02-20,산업용,1107.69,110769.0,71
2022-02-21,산업용,1151.16,115116.0,440
2022-02-22,산업용,1128.98,112898.0,148
2022-02-23,산업용,823.06,82306.0,194
2022-02-24,산업용,1060.8,106080.0,377
2022-02-25,산업용,940.43,94043.0,82
2022-02-26,산업용,838.84,83884.0,167
2022-02-27,산업용,1054.94,105494.0,63
2022-02-01,발전용,224.9,22490.0,316
2022-02-02,발전용,248.0,24800.0,13
2022-02-03,발전용,233.11,23311.0,401
2022-02-04,발전용,188.44,18844.0,417
2022-02-05,발전용,248.16,24816.0,414
2022-02-06,발전용,195.06,19506.0,332
2022-02-07,발전용,219.57,21957.0,373
2022-02-08,발전용,242.6,24260.0,324
2022-02-09,발전용,144.84,14484.0,240
2022-02-10,발전용,158.96,15896.0,146
2022-02-11,발전용,187.0,18700.0,81
2022-02-12,발전용,190.31,19031.0,72
2022-02-13,발전용,228.37,22837.0,70
2022-02-14,발전용,223.05,22305.0,101
2022-02-15,발전용,214.86,21486.0,358
2022-02-16,발전용,183.53,18353.0,324
2022-02-17,발전용,184.54,18454.0,490
2022-02-18,발전용,236.6,23660.0,271
2022-02-19,발전용,240.32,24032.0,426
2022-02-20,발전용,143.11,14311.0,452
2022-02-21,발전용,167.19,16719.0,446
2022-02-22,발전용,191.12,19112.0,35
2022-02-23,발전용,201.52,20152.0,420
2022-02-24,발전용,192.63,19263.0,160
2022-02-25,발전용,158.75,15875.0,251
2022-02-26,발전용,200.09,20009.0,378
2022-02-27,발전용,203.46,20346.0,27
2022-03-01,주택용,503.04,50304.0,118
2022-03-02,주택용,623.66,62366.0,436
2022-03-03,주택용,550.92,55092.0,461
2022-03-04,주택용,424.5,42450.0,79
2022-03-05,주택용,496.05,49605.0,373
2022-03-06,주택용,623.26,62326.0,130
2022-03-07,주택용,390.26,39026.0,287
2022-03-08,주택용,417.5,41750.0,124
2022-03-09,주택용,379.75,37975.0,133
2022-03-10,주택용,388.84,38884.0,199
2022-03-11,주택용,605.32,60532.0,438
2022-03-12,주택용,570.26,57026.0,32
2022-03-13,주택용,642.7,64270.0,230
2022-03-14,주택용,539.94,53994.0,413
2022-03-15,주택용,537.75,53775.0,323
2022-03-16,주택용,651.57,65157.0,227
2022-03-17,주택용,475.87,47587.0,203
2022-03-18,주택용,503.93,50393.0,103
2022-03-19,주택용,573.14,57314.0,455
2022-03-20,주택용,556.44,55644.0,15
2022-03-21,주택용,567.62,56762.0,115
2022-03-22,주택용,490.78,49078.0,294
2022-03-23,주택용,546.3,54630.0,273
2022-03-24,주택용,510.86,51086.0,308
2022-03-25,주택용,364.04,36404.0,278
2022-03-26,주택용,461.44,46144.0,412
2022-03-27,주택용,354.87,35487.0,85
2022-03-01,상업용,663.06,66306.0,267
2022-03-02,상업용,452.15,45215.0,132
2022-03-03,상업용,512.41,51241.0,56
2022-03-04,상업용,607.33,60733.0,23
2022-03-05,상업용,526.53,52653.0,336
2022-03-06,상업용,616.3,61630.0,461
2022-03-07,상업용,573.1,57310.0,84
2022-03-08,상업용,650.69,65069.0,474
2022-03-09,상업용,559.34,55934.0,488
2022-03-10,상업용,513.27,51327.0,107
2022-03-11,상업용,640.38,64038.0,224
2022-03-12,상업용,682.42,68242.0,45
2022-03-13,상업용,637.21,63721.0,359
2022-03-14,상업용,657.13,65713.0,164
2022-03-15,상업용,496.51,49651.0,218
2022-03-16,상업용,636.9,63690.0,219
2022-03-17,상업용,629.93,62993.0,468
2022-03-18,상업용,590.43,59043.0,243
2022-03-19,상업용,762.75,76275.0,472
2022-03-20,상업용,780.59,78059.0,365
2022-03-21,상업용,759.15,75915.0,318
2022-03-22,상업용,460.22,46022.0,15
2022-03-23,상업용,653.38,65338.0,459
2022-03-24,상업용,666.05,66605.0,269
2022-03-25,상업용,685.76,68576.0,204
2022-03-26,상업용,670.67,67067.0,92
2022-03-27,상업용,713.58,71358.0,28
2022-03-01,산업용,168.32,16832.0,251
2022-03-02,산업용,191.48,19148.0,144
2022-03-03,산업용,167.67,16767.0,381
2022-03-04,산업용,267.94,26794.0,15
2022-03-05,산업용,247.65,24765.0,432
2022-03-06,산업용,171.38,17138.0,103
2022-03-07,산업용,239.78,23978.0,42
2022-03-08,산업용,171.97,17197.0,432
2022-03-09,산업용,236.12,23612.0,430
2022-03-10,산업용,273.53,27353.0,296
2022-03-11,산업용,161.34,16134.0,479
2022-03-12,산업용,264.88,26488.0,169
2022-03-13,산업용,221.96,22196.0,441
2022-03-14,산업용,156.92,15692.0,79
2022-03-15,산업용,271.25,27125.0,20
2022-03-16,산업용,213.15,21315.0,282
2022-03-17,산업용,187.1,18710.0,215
2022-03-18,산업용,207.38,20738.0,11
2022-03-19,산업용,163.9,16390.0,239
2022-03-20,산업용,263.84,26384.0,227
2022-03-21,산업용,178.99,17899.0,228
2022-03-22,산업용,272.88,27288.0,225
2022-03-23,산업용,206.64,20664.0,148
2022-03-24,산업용,217.91,21791.0,304
2022-03-25,산업용,166.83,16683.0,109
2022-03-26,산업용,157.11,15711.0,334
2022-03-27,산업용,256.59,25659.0,336
2022-03-01,발전용,394.88,39488.0,454
2022-03-02,발전용,447.4,44740.0,388
2022-03-03,발전용,355.39,35539.0,167
2022-03-04,발전용,613.74,61374.0,183
2022-03-05,발전용,609.65,60965.0,404
2022-03-06,발전용,368.6,36860.0,359
2022-03-07,발전용,587.44,58744.0,431
2022-03-08,발전용,584.01,58401.0,173
2022-03-09,발전용,480.96,48096.0,206
2022-03-10,발전용,381.43,38143.0,176
2022-03-11,발전용,577.17,57717.0,473
2022-03-12,발전용,342.15,34215.0,210
2022-03-13,발전용,488.65,48865.0,407
2022-03-14,발전용,347.88,34788.0,303
2022-03-15,발전용,473.24,47324.0,41
2022-03-16,발전용,391.08,39108.0,254
2022-03-17,발전용,513.11,51311.0,196
2022-03-18,발전용,518.06,51806.0,370
2022-03-19,발전용,437.53,43753.0,112
2022-03-20,발전용,361.73,36173.0,253
2022-03-21,발전용,578.8,57880.0,468
2022-03-22,발전용,603.99,60399.0,155
2022-03-23,발전용,371.17,37117.0,257
2022-03-24,발전용,376.98,37698.0,435
2022-03-25,발전용,442.56,44256.0,347
2022-03-26,발전용,344.42,34442.0,227
2022-03-27,발전용,375.01,37501.0,362
2022-04-01,주택용,1309.72,130972.0,91
2022-04-02,주택용,936.78,93678.0,401
2022-04-03,주택용,994.71,99471.0,398
2022-04-04,주택용,907.95,90795.0,372
2022-04-05,주택용,915.91,91591.0,148
2022-04-06,주택용,998.71,99871.0,241
2022-04-07,주택용,934.06,93406.0,138
2022-04-08,주택용,1324.47,132447.0,354
2022-04-09,주택용,966.23,96623.0,105
2022-04-10,주택용,1025.44,102544.0,45
2022-04-11,주택용,1304.51,130451.0,166
2022-04-12,주택용,1481.06,148106.0,409
2022-04-13,주택용,1332.94,133294.0,369
2022-04-14,주택용,1123.63,112363.0,142
2022-04-15,주택용,1242.97,124297.0,246
2022-04-16,주택용,1268.22,126822.0,146
2022-04-17,주택용,1232.83,123283.0,14
2022-04-18,주택용,1246.5,124650.0,156
2022-04-19,주택용,1566.43,156643.0,308
2022-04-20,주택용,910.9,91090.0,495
2022-04-21,주택용,1027.24,102724.0,343
2022-04-22,주택용,1452.58,145258.0,419
2022-04-23,주택용,1396.79,139679.0,117
2022-04-24,주택용,1021.41,102141.0,289
2022-04-25,주택용,1598.72,159872.0,308
2022-04-26,주택용,1544.28,154428.0,430
2022-04-27,주택용,1338.8,133880.0,342
2022-04-01,상업용,904.72,90472.0,269
2022-04-02,상업용,937.59,93759.0,99
2022-04-03,상업용,975.34,97534.0,405
2022-04-04,상업용,937.68,93768.0,89
2022-04-05,상업용,1058.73,105873.0,353
2022-04-06,상업용,697.51,69751.0,46
2022-04-07,상업용,1080.84,108084.0,205
2022-04-08,상업용,633.14,63314.0,145
2022-04-09,상업용,856.55,85655.0,244
2022-04-10,상업용,1041.63,104163.0,242
2022-04-11,상업용,882.23,88223.0,394
2022-04-12,상업용,969.36,96936.0,185
2022-04-13,상업용,842.28,84228.0,440
2022-04-14,상업용,874.44,87444.0,200
2022-04-15,상업용,788.55,78855.0,186
2022-04-16,상업용,657.43,65743.0,118
2022-04-17,상업용,919.76,91976.0,108
2022-04-18,상업용,804.14,80414.0,365
2022-04-19,상업용,725.96,72596.0,251
2022-04-20,상업용,683.91,68391.0,25
2022-04-21,상업용,964.97,96497.0,425
2022-04-22,상업용,1054.1,105410.0,362
2022-04-23,상업용,897.15,89715.0,155
2022-04-24,상업용,789.99,78999.0,481
2022-04-25,상업용,938.01,93801.0,166
2022-04-26,상업용,722.8,72280.0,265
2022-04-27,상업용,702.78,70278.0,211
2022-04-01,산업용,565.33,56533.0,402
2022-04-02,산업용,537.63,53763.0,28
2022-04-03,산업용,579.52,57952.0,309
2022-04-04,산업용,490.42,49042.0,107
2022-04-05,산업용,602.88,60288.0,209
2022-04-06,산업용,793.49,79349.0,377
2022-04-07,산업용,879.92,87992.0,306
2022-04-08,산업용,515.74,51574.0,218
2022-04-09,산업용,801.41,80141.0,480
2022-04-10,산업용,722.79,72279.0,405
2022-04-11,산업용,580.47,58047.0,98
2022-04-12,산업용,743.36,74336.0,125
2022-04-13,산업용,713.23,71323.0,243
2022-04-14,산업용,838.86,83886.0,275
2022-04-15,산업용,618.86,61886.0,430
2022-04-16,산업용,561.79,56179.0,12
2022-04-17,산업용,651.09,65109.0,18
2022-04-18,산업용,668.7,66870.0,23
2022-04-19,산업용,728.38,72838.0,463
2022-04-20,산업용,476.43,47643.0,410
2022-04-21,산업용,512.23,51223.0,223
2022-04-22,산업용,765.5,76550.0,22
2022-04-23,산업용,739.85,73985.0,83
2022-04-24,산업용,670.4,67040.0,377
2022-04-25,산업용,812.44,81244.0,106
2022-04-26,산업용,517.6,51760.0,374
2022-04-27,산업용,586.44,58644.0,479
2022-04-01,발전용,644.54,64454.0,466
2022-04-02,발전용,808.67,80867.0,87
2022-04-03,발전용,670.96,67096.0,459
2022-04-04,발전용,862.63,86263.0,222
2022-04-05,발전용,957.89,95789.0,185
2022-04-06,발전용,686.42,68642.0,16
2022-04-07,발전용,630.16,63016.0,326
2022-04-08,발전용,758.34,75834.0,248
2022-04-09,발전용,856.05,85605.0,94
2022-04-10,발전용,1072.24,107224.0,412
2022-04-11,발전용,883.77,88377.0,258
2022-04-12,발전용,618.36,61836.0,240
2022-04-13,발전용,903.29,90329.0,110
2022-04-14,발전용,590.48,59048.0,286
2022-04-15,발전용,607.02,60702.0,272
2022-04-16,발전용,771.28,77128.0,372
2022-04-17,발전용,830.83,83083.0,49
2022-04-18,발전용,627.81,62781.0,382
2022-04-19,발전용,731.54,73154.0,67
2022-04-20,발전용,754.25,75425.0,10
2022-04-21,발전용,816.64,81664.0,458
2022-04-22,발전용,1019.52,101952.0,18
2022-04-23,발전용,616.18,61618.0,464
2022-04-24,발전용,971.99,97199.0,104
2022-04-25,발전용,674.02,67402.0,443
2022-04-26,발전용,671.26,67126.0,448
2022-04-27,발전용,651.97,65197.0,258
2022-05-01,주택용,1058.06,105806.0,263
2022-05-02,주택용,785.73,78573.0,228
2022-05-03,주택용,1202.05,120205.0,424
2022-05-04,주택용,997.43,99743.0,169
2022-05-05,주택용,901.89,90189.0,12
2022-05-06,주택용,1143.67,114367.0,322
2022-05-07,주택용,884.36,88436.0,160
2022-05-08,주택용,1169.41,116941.0,388
2022-05-09,주택용,910.21,91021.0,433
2022-05-10,주택용,1286.33,128633.0,186
2022-05-11,주택용,1310.03,131003.0,65
2022-05-12,주택용,801.08,80108.0,196
2022-05-13,주택용,975.01,97501.0,269
2022-05-14,주택용,1074.81,107481.0,118
2022-05-15,주택용,861.26,86126.0,475
2022-05-16,주택용,898.97,89897.0,320
2022-05-17,주택용,1071.43,107143.0,207
2022-05-18,주택용,1065.72,106572.0,92
2022-05-19,주택용,808.77,80877.0,108
2022-05-20,주택용,902.09,90209.0,426
2022-05-21,주택용,1068.26,106826.0,211
2022-05-22,주택용,994.31,99431.0,152
2022-05-23,주택용,910.66,91066.0,33
2022-05-24,주택용,1252.12,125212.0,350
2022-05-25,주택용,757.37,75737.0,328
2022-05-26,주택용,904.5,90450.0,384
2022-05-27,주택용,1174.45,117445.0,276
2022-05-01,상업용,335.77,33577.0,439
2022-05-02,상업용,473.89,47389.0,224
2022-05-03,상업용,407.59,40759.0,430
2022-05-04,상업용,492.23,49223.0,31
2022-05-05,상업용,536.31,53631.0,446
2022-05-06,상업용,580.68,58068.0,91
2022-05-07,상업용,371.84,37184.0,316
2022-05-08,상업용,369.48,36948.0,339
2022-05-09,상업용,396.71,39671.0,355
2022-05-10,상업용,534.36,53436.0,157
2022-05-11,상업용,571.33,57133.0,429
2022-05-12,상업용,438.84,43884.0,246
2022-05-13,상업용,473.64,47364.0,271
2022-05-14,상업용,340.65,34065.0,337
2022-05-15,상업용,428.51,42851.0,193
2022-05-16,상업용,449.79,44979.0,83
2022-05-17,상업용,471.25,47125.0,426
2022-05-18,상업용,575.48,57548.0,479
2022-05-19,상업용,548.93,54893.0,28
2022-05-20,상업용,426.53,42653.0,145
2022-05-21,상업용,330.3,33030.0,112
2022-05-22,상업용,579.52,57952.0,359
2022-05-23,상업용,414.75,41475.0,279
2022-05-24,상업용,363.32,36332.0,170
2022-05-25,상업용,362.49,36249.0,284
2022-05-26,상업용,415.72,41572.0,319
2022-05-27,상업용,361.19,36119.0,325
2022-05-01,산업용,467.21,46721.0,169
2022-05-02,산업용,392.24,39224.0,470
2022-05-03,산업용,526.19,52619.0,282
2022-05-04,산업용,359.17,35917.0,317
2022-05-05,산업용,587.77,58777.0,143
2022-05-06,산업용,588.75,58875.0,445
2022-05-07,산업용,521.79,52179.0,442
2022-05-08,산업용,376.61,37661.0,429
2022-05-09,산업용,452.97,45297.0,45
2022-05-10,산업용,563.2,56320.0,86
2022-05-11,산업용,454.47,45447.0,422
2022-05-12,산업용,367.71,36771.0,337
2022-05-13,산업용,533.24,53324.0,312
2022-05-14,산업용,525.67,52567.0,330
2022-05-15,산업용,386.54,38654.0,450
2022-05-16,산업용,382.36,38236.0,454
2022-05-17,산업용,562.48,56248.0,210
2022-05-18,산업용,493.22,49322.0,197
2022-05-19,산업용,523.19,52319.0,362
2022-05-20,산업용,524.05,52405.0,18
2022-05-21,산업용,535.22,53522.0,238
2022-05-22,산업용,595.97,59597.0,430
2022-05-23,산업용,483.59,48359.0,171
2022-05-24,산업용,380.47,38047.0,78
2022-05-25,산업용,536.13,53613.0,478
2022-05-26,산업용,576.28,57628.0,398
2022-05-27,산업용,490.21,49021.0,253
2022-05-01,발전용,1368.47,136847.0,333
2022-05-02,발전용,1531.54,153154.0,428
2022-05-03,발전용,1247.03,124703.0,494
2022-05-04,발전용,1770.06,177006.0,471
2022-05-05,발전용,1522.92,152292.0,416
2022-05-06,발전용,1845.4,184540.0,29
2022-05-07,발전용,1244.63,124463.0,460
2022-05-08,발전용,1840.46,184046.0,277
2022-05-09,발전용,1852.17,185217.0,132
2022-05-10,발전용,1063.49,106349.0,88
2022-05-11,발전용,1090.4,109040.0,226
2022-05-12,발전용,1306.54,130654.0,97
2022-05-13,발전용,1051.08,105108.0,147
2022-05-14,발전용,1754.64,175464.0,464
2022-05-15,발전용,1105.37,110537.0,78
2022-05-16,발전용,1635.78,163578.0,385
2022-05-17,발전용,1222.98,122298.0,209
2022-05-18,발전용,1738.72,173872.0,297
2022-05-19,발전용,1420.65,142065.0,47
2022-05-20,발전용,1626.4,162640.0,112
2022-05-21,발전용,1610.4,161040.0,162
2022-05-22,발전용,1649.45,164945.0,177
2022-05-23,발전용,1818.07,181807.0,134
2022-05-24,발전용,1803.53,180353.0,161
2022-05-25,발전용,1079.58,107958.0,306
2022-05-26,발전용,1847.21,184721.0,122
2022-05-27,발전용,1193.71,119371.0,441
2022-06-01,주택용,648.3,64830.0,325
2022-06-02,주택용,585.95,58595.0,234
2022-06-03,주택용,415.19,41519.0,65
2022-06-04,주택용,453.19,45319.0,152
2022-06-05,주택용,533.48,53348.0,156
2022-06-06,주택용,628.15,62815.0,292
2022-06-07,주택용,399.01,39901.0,192
2022-06-08,주택용,542.33,54233.0,451
2022-06-09,주택용,497.54,49754.0,321
2022-06-10,주택용,483.0,48300.0,431
2022-06-11,주택용,536.57,53657.0,327
2022-06-12,주택용,579.22,57922.0,351
2022-06-13,주택용,391.48,39148.0,246
2022-06-14,주택용,711.43,71143.0,218
2022-06-15,주택용,507.99,50799.0,319
2022-06-16,주택용,673.09,67309.0,461
2022-06-17,주택용,569.93,56993.0,84
2022-06-18,주택용,446.43,44643.0,140
2022-06-19,주택용,721.6,72160.0,80
2022-06-20,주택용,692.96,69296.0,184
2022-06-21,주택용,536.52,53652.0,245
2022-06-22,주택용,498.15,49815.0,301
2022-06-23,주택용,578.71,57871.0,306
2022-06-24,주택용,461.05,46105.0,210
2022-06-25,주택용,672.39,67239.0,450
2022-06-26,주택용,605.57,60557.0,130
2022-06-27,주택용,538.23,53823.0,120
2022-06-01,상업용,314.65,31465.0,449
2022-06-02,상업용,417.23,41723.0,467
2022-06-03,상업용,392.49,39249.0,257
2022-06-04,상업용,238.23,23823.0,282
2022-06-05,상업용,314.63,31463.0,117
2022-06-06,상업용,354.35,35435.0,239
2022-06-07,상업용,385.9,38590.0,282
2022-06-08,상업용,264.41,26441.0,115
2022-06-09,상업용,369.69,36969.0,283
2022-06-10,상업용,283.06,28306.0,72
2022-06-11,상업용,329.33,32933.0,288
2022-06-12,상업용,238.57,23857.0,498
2022-06-13,상업용,359.93,35993.0,20
2022-06-14,상업용,233.27,23327.0,402
2022-06-15,상업용,301.45,30145.0,283
2022-06-16,상업용,320.83,32083.0,36
2022-06-17,상업용,283.18,28318.0,228
2022-06-18,상업용,395.99,39599.0,47
2022-06-19,상업용,293.97,29397.0,283
2022-06-20,상업용,274.08,27408.0,74
2022-06-21,상업용,269.02,26902.0,352
2022-06-22,상업용,352.86,35286.0,63
2022-06-23,상업용,340.78,34078.0,313
2022-06-24,상업용,387.2,38720.0,217
2022-06-25,상업용,268.84,26884.0,318
2022-06-26,상업용,336.71,33671.0,72
2022-06-27,상업용,358.71,35871.0,436
2022-06-01,산업용,846.65,84665.0,498
2022-06-02,산업용,951.87,95187.0,463
2022-06-03,산업용,845.96,84596.0,24
2022-06-04,산업용,1066.61,106661.0,401
2022-06-05,산업용,816.81,81681.0,464
2022-06-06,산업용,1178.08,117808.0,35
2022-06-07,산업용,1223.22,122322.0,244
2022-06-08,산업용,805.09,80509.0,475
2022-06-09,산업용,1115.91,111591.0,13
2022-06-10,산업용,1152.11,115211.0,11
2022-06-11,산업용,928.44,92844.0,295
2022-06-12,산업용,1108.88,110888.0,309
2022-06-13,산업용,943.54,94354.0,272
2022-06-14,산업용,1313.37,131337.0,295
2022-06-15,산업용,1306.75,130675.0,491
2022-06-16,산업용,1284.82,128482.0,79
2022-06-17,산업용,1234.1,123410.0,496
2022-06-18,산업용,928.92,92892.0,177
2022-06-19,산업용,929.73,92973.0,404
2022-06-20,산업용,907.03,90703.0,454
2022-06-21,산업용,818.0,81800.0,262
2022-06-22,산업용,1160.55,116055.0,134
2022-06-23,산업용,962.21,96221.0,217
2022-06-24,산업용,1099.35,109935.0,429
2022-06-25,산업용,988.55,98855.0,447
2022-06-26,산업용,803.85,80385.0,304
2022-06-27,산업용,977.03,97703.0,183
2022-06-01,발전용,1042.63,104263.0,296
2022-06-02,발전용,1142.27,114227.0,236
2022-06-03,발전용,1045.8,104580.0,73
2022-06-04,발전용,1595.91,159591.0,190
2022-06-05,발전용,1721.32,172132.0,236
2022-06-06,발전용,1684.05,168405.0,99
2022-06-07,발전용,1630.02,163002.0,185
