일시,고객_카테고리,판매량_m3,판매액_만원,고객수
2022-01-12,산업용,308.31,30831.0,85
2022-01-13,산업용,258.17,25817.0,348
2022-01-14,산업용,283.53,28353.0,353
2022-01-15,산업용,310.71,31071.0,69
2022-01-16,산업용,329.83,32983.0,498
2022-01-17,산업용,309.49,30949.0,263
2022-01-18,산업용,232.14,23214.0,441
2022-01-19,산업용,270.97,27097.0,417
2022-01-20,산업용,204.66,20466.0,129
2022-01-21,산업용,288.04,28804.0,477
2022-01-22,산업용,211.13,21113.0,61
2022-01-23,산업용,357.28,35728.0,71
2022-01-24,산업용,238.12,23812.0,311
2022-01-25,산업용,330.43,33043.0,450
2022-01-26,산업용,194.86,19486.0,355
2022-01-27,산업용,325.3,32530.0,200
2022-01-01,발전용,364.4,36440.0,388
2022-01-02,발전용,506.41,50641.0,377
2022-01-03,발전용,438.41,43841.0,308
2022-01-04,발전용,473.38,47338.0,160
2022-01-05,발전용,417.72,41772.0,111
2022-01-06,발전용,439.71,43971.0,462
2022-01-07,발전용,513.26,51326.0,71
2022-01-08,발전용,394.89,39489.0,364
2022-01-09,발전용,421.98,42198.0,343
2022-01-10,발전용,453.53,45353.0,12
2022-01-11,발전용,500.5,50050.0,331
2022-01-12,발전용,424.47,42447.0,220
2022-01-13,발전용,357.75,35775.0,12
2022-01-14,발전용,352.05,35205.0,70
2022-01-15,발전용,548.72,54872.0,70
2022-01-16,발전용,590.66,59066.0,437
2022-01-17,발전용,619.5,61950.0,424
2022-01-18,발전용,561.84,56184.0,278
2022-01-19,발전용,634.89,63489.0,28
2022-01-20,발전용,598.77,59877.0,204
2022-01-21,발전용,366.25,36625.0,40
2022-01-22,발전용,375.68,37568.0,228
2022-01-23,발전용,569.24,56924.0,305
2022-01-24,발전용,471.01,47101.0,363
2022-01-25,발전용,383.72,38372.0,432
2022-01-26,발전용,469.57,46957.0,401
2022-01-27,발전용,392.52,39252.0,435
2022-02-01,주택용,234.57,23457.0,111
2022-02-02,주택용,144.6,14460.0,56
2022-02-03,주택용,179.24,17924.0,310
2022-02-04,주택용,154.34,15434.0,45
2022-02-05,주택용,186.88,18688.0,227
2022-02-06,주택용,185.89,18589.0,289
2022-02-07,주택용,181.04,18104.0,317
2022-02-08,주택용,241.92,24192.0,87
2022-02-09,주택용,187.53,18753.0,148
2022-02-10,주택용,192.47,19247.0,258
2022-02-11,주택용,247.87,24787.0,171
2022-02-12,주택용,169.77,16977.0,464
2022-02-13,주택용,238.42,23842.0,138
2022-02-14,주택용,201.34,20134.0,107
2022-02-15,주택용,177.6,17760.0,413
2022-02-16,주택용,201.35,20135.0,225
2022-02-17,주택용,217.12,21712.0,331
2022-02-18,주택용,212.76,21276.0,150
2022-02-19,주택용,234.31,23431.0,417
2022-02-20,주택용,189.88,18988.0,42
2022-02-21,주택용,261.58,26158.0,10
2022-02-22,주택용,261.16,26116.0,196
2022-02-23,주택용,203.85,20385.0,436
2022-02-24,주택용,156.43,15643.0,319
2022-02-25,주택용,259.42,25942.0,362
2022-02-26,주택용,207.18,20718.0,466
2022-02-27,주택용,217.55,21755.0,473
2022-02-01,상업용,1823.31,182331.0,119
2022-02-02,상업용,1498.28,149828.0,132
2022-02-03,상업용,1540.61,154061.0,217
2022-02-04,상업용,1147.63,114763.0,315
2022-02-05,상업용,1731.43,173143.0,323
2022-02-06,상업용,1069.72,106972.0,77
2022-02-07,상업용,1726.11,172611.0,264
2022-02-08,상업용,1326.13,132613.0,187
2022-02-09,상업용,1009.77,100977.0,335
2022-02-10,상업용,1590.73,159073.0,298
2022-02-11,상업용,1001.64,100164.0,78
2022-02-12,상업용,1762.87,176287.0,301
2022-02-13,상업용,1531.56,153156.0,144
2022-02-14,상업용,1488.47,148847.0,291
2022-02-15,상업용,1303.39,130339.0,32
2022-02-16,상업용,1567.71,156771.0,163
2022-02-17,상업용,1557.45,155745.0,442
2022-02-18,상업용,1835.11,183511.0,484
2022-02-19,상업용,1514.02,151402.0,281
2022-02-20,상업용,1788.58,178858.0,157
2022-02-21,상업용,1825.5,182550.0,261
2022-02-22,상업용,1500.04,150004.0,141
2022-02-23,상업용,1066.56,106656.0,120
2022-02-24,상업용,1411.75,141175.0,147
2022-02-25,상업용,1372.64,137264.0,65
2022-02-26,상업용,1734.03,173403.0,229
2022-02-27,상업용,1683.67,168367.0,49
2022-02-01,산업용,652.92,65292.0,235
2022-02-02,산업용,865.24,86524.0,319
2022-02-03,산업용,710.79,71079.0,399
2022-02-04,산업용,702.69,70269.0,21
2022-02-05,산업용,752.05,75205.0,10
2022-02-06,산업용,779.27,77927.0,175
2022-02-07,산업용,848.51,84851.0,268
2022-02-08,산업용,489.39,48939.0,444
2022-02-09,산업용,738.69,73869.0,247
2022-02-10,산업용,839.52,83952.0,148
2022-02-11,산업용,729.02,72902.0,394
2022-02-12,산업용,593.34,59334.0,434
2022-02-13,산업용,687.76,68776.0,29
2022-02-14,산업용,556.77,55677.0,310
2022-02-15,산업용,660.47,66047.0,381
2022-02-16,산업용,858.83,85883.0,224
2022-02-17,산업용,760.9,76090.0,185
2022-02-18,산업용,594.18,59418.0,27
2022-02-19,산업용,860.23,86023.0,404
2022-02-20,산업용,729.27,72927.0,138
2022-02-21,산업용,705.76,70576.0,145
2022-02-22,산업용,543.91,54391.0,157
2022-02-23,산업용,830.97,83097.0,345
2022-02-24,산업용,734.55,73455.0,389
2022-02-25,산업용,626.93,62693.0,466
2022-02-26,산업용,842.88,84288.0,35
2022-02-27,산업용,536.82,53682.0,29
2022-02-01,발전용,776.43,77643.0,113
2022-02-02,발전용,828.2,82820.0,30
2022-02-03,발전용,1066.46,106646.0,406
2022-02-04,발전용,995.34,99534.0,398
2022-02-05,발전용,852.47,85247.0,150
2022-02-06,발전용,748.96,74896.0,377
2022-02-07,발전용,986.77,98677.0,48
2022-02-08,발전용,781.72,78172.0,214
2022-02-09,발전용,730.21,73021.0,325
2022-02-10,발전용,877.28,87728.0,366
2022-02-11,발전용,619.6,61960.0,455
2022-02-12,발전용,924.03,92403.0,377
2022-02-13,발전용,997.85,99785.0,384
2022-02-14,발전용,725.08,72508.0,173
2022-02-15,발전용,671.4,67140.0,178
2022-02-16,발전용,625.8,62580.0,153
2022-02-17,발전용,650.59,65059.0,168
2022-02-18,발전용,1089.08,108908.0,401
2022-02-19,발전용,846.21,84621.0,160
2022-02-20,발전용,761.98,76198.0,268
2022-02-21,발전용,689.11,68911.0,462
2022-02-22,발전용,751.44,75144.0,307
2022-02-23,발전용,788.24,78824.0,89
2022-02-24,발전용,908.84,90884.0,114
2022-02-25,발전용,1012.07,101207.0,447
2022-02-26,발전용,938.41,93841.0,390
2022-02-27,발전용,1137.36,113736.0,439
2022-03-01,주택용,701.22,70122.0,149
2022-03-02,주택용,458.14,45814.0,362
2022-03-03,주택용,697.89,69789.0,231
2022-03-04,주택용,456.07,45607.0,86
2022-03-05,주택용,569.78,56978.0,134
2022-03-06,주택용,476.66,47666.0,128
2022-03-07,주택용,836.67,83667.0,219
2022-03-08,주택용,520.11,52011.0,179
2022-03-09,주택용,790.99,79099.0,311
2022-03-10,주택용,627.89,62789.0,446
2022-03-11,주택용,610.56,61056.0,432
2022-03-12,주택용,462.19,46219.0,220
2022-03-13,주택용,475.36,47536.0,16
2022-03-14,주택용,717.28,71728.0,496
2022-03-15,주택용,651.4,65140.0,262
2022-03-16,주택용,613.49,61349.0,466
2022-03-17,주택용,796.08,79608.0,72
2022-03-18,주택용,672.6,67260.0,97
2022-03-19,주택용,589.18,58918.0,340
2022-03-20,주택용,699.72,69972.0,273
2022-03-21,주택용,727.83,72783.0,496
2022-03-22,주택용,604.93,60493.0,401
2022-03-23,주택용,464.48,46448.0,309
2022-03-24,주택용,805.66,80566.0,265
2022-03-25,주택용,594.81,59481.0,128
2022-03-26,주택용,646.56,64656.0,31
2022-03-27,주택용,727.2,72720.0,195
2022-03-01,상업용,874.25,87425.0,334
2022-03-02,상업용,1300.75,130075.0,196
2022-03-03,상업용,1017.52,101752.0,228
2022-03-04,상업용,977.04,97704.0,474
2022-03-05,상업용,1243.02,124302.0,141
2022-03-06,상업용,1202.54,120254.0,76
2022-03-07,상업용,1099.66,109966.0,304
2022-03-08,상업용,1360.79,136079.0,301
2022-03-09,상업용,1001.26,100126.0,120
2022-03-10,상업용,1133.83,113383.0,297
2022-03-11,상업용,1138.6,113860.0,429
2022-03-12,상업용,1126.4,112640.0,367
2022-03-13,상업용,970.34,97034.0,325
2022-03-14,상업용,897.24,89724.0,399
2022-03-15,상업용,1163.67,116367.0,125
2022-03-16,상업용,993.79,99379.0,186
2022-03-17,상업용,1278.88,127888.0,118
2022-03-18,상업용,1089.02,108902.0,155
2022-03-19,상업용,1473.86,147386.0,270
2022-03-20,상업용,1089.62,108962.0,98
2022-03-21,상업용,974.59,97459.0,386
2022-03-22,상업용,1163.82,116382.0,296
2022-03-23,상업용,1215.28,121528.0,124
2022-03-24,상업용,1193.38,119338.0,123
2022-03-25,상업용,1116.89,111689.0,258
2022-03-26,상업용,1220.15,122015.0,389
2022-03-27,상업용,1154.52,115452.0,326
2022-03-01,산업용,1199.77,119977.0,111
2022-03-02,산업용,1120.55,112055.0,269
2022-03-03,산업용,1215.99,121599.0,315
2022-03-04,산업용,746.96,74696.0,456
2022-03-05,산업용,1075.37,107537.0,304
2022-03-06,산업용,874.56,87456.0,249
2022-03-07,산업용,785.06,78506.0,97
2022-03-08,산업용,977.93,97793.0,362
2022-03-09,산업용,718.51,71851.0,134
2022-03-10,산업용,824.26,82426.0,185
2022-03-11,산업용,1081.9,108190.0,450
2022-03-12,산업용,1009.73,100973.0,141
2022-03-13,산업용,1020.35,102035.0,194
2022-03-14,산업용,1091.9,109190.0,281
2022-03-15,산업용,1080.33,108033.0,369
2022-03-16,산업용,712.98,71298.0,184
2022-03-17,산업용,1076.28,107628.0,32
2022-03-18,산업용,940.25,94025.0,387
2022-03-19,산업용,849.7,84970.0,121
2022-03-20,산업용,914.93,91493.0,322
2022-03-21,산업용,919.43,91943.0,14
2022-03-22,산업용,935.13,93513.0,217
2022-03-23,산업용,987.67,98767.0,188
2022-03-24,산업용,946.32,94632.0,401
2022-03-25,산업용,674.22,67422.0,405
2022-03-26,산업용,896.41,89641.0,286
2022-03-27,산업용,796.95,79695.0,35
2022-03-01,발전용,967.87,96787.0,433
2022-03-02,발전용,1054.08,105408.0,38
2022-03-03,발전용,733.0,73300.0,28
2022-03-04,발전용,1103.18,110318.0,157
2022-03-05,발전용,720.63,72063.0,402
2022-03-06,발전용,927.88,92788.0,348
2022-03-07,발전용,768.75,76875.0,178
2022-03-08,발전용,1078.4,107840.0,206
2022-03-09,발전용,793.15,79315.0,106
2022-03-10,발전용,1153.55,115355.0,466
2022-03-11,발전용,708.11,70811.0,181
2022-03-12,발전용,748.62,74862.0,487
2022-03-13,발전용,1149.0,114900.0,189
2022-03-14,발전용,976.97,97697.0,22
2022-03-15,발전용,979.03,97903.0,13
2022-03-16,발전용,865.89,86589.0,495
2022-03-17,발전용,1059.18,105918.0,229
2022-03-18,발전용,1186.66,118666.0,459
2022-03-19,발전용,1119.25,111925.0,351
2022-03-20,발전용,949.89,94989.0,317
2022-03-21,발전용,820.68,82068.0,233
2022-03-22,발전용,680.61,68061.0,107
2022-03-23,발전용,748.54,74854.0,369
2022-03-24,발전용,737.68,73768.0,463
2022-03-25,발전용,770.67,77067.0,18
2022-03-26,발전용,1174.77,117477.0,426
2022-03-27,발전용,1199.16,119916.0,335
2022-04-01,주택용,563.3,56330.0,60
2022-04-02,주택용,549.84,54984.0,35
2022-04-03,주택용,712.84,71284.0,60
2022-04-04,주택용,519.23,51923.0,147
2022-04-05,주택용,531.44,53144.0,220
2022-04-06,주택용,689.05,68905.0,412
2022-04-07,주택용,705.45,70545.0,174
2022-04-08,주택용,580.88,58088.0,345
2022-04-09,주택용,716.99,71699.0,350
2022-04-10,주택용,486.34,48634.0,349
2022-04-11,주택용,783.25,78325.0,187
2022-04-12,주택용,742.72,74272.0,334
2022-04-13,주택용,523.52,52352.0,42
2022-04-14,주택용,715.65,71565.0,101
2022-04-15,주택용,557.23,55723.0,219
2022-04-16,주택용,793.99,79399.0,381
2022-04-17,주택용,615.94,61594.0,278
2022-04-18,주택용,589.23,58923.0,180
2022-04-19,주택용,605.36,60536.0,444
2022-04-20,주택용,779.43,77943.0,412
2022-04-21,주택용,443.12,44312.0,327
2022-04-22,주택용,799.28,79928.0,264
2022-04-23,주택용,521.09,52109.0,141
2022-04-24,주택용,482.83,48283.0,23
2022-04-25,주택용,539.61,53961.0,102
2022-04-26,주택용,616.69,61669.0,446
2022-04-27,주택용,452.05,45205.0,293
2022-04-01,상업용,187.0,18700.0,236
2022-04-02,상업용,243.41,24341.0,143
2022-04-03,상업용,155.53,15553.0,232
2022-04-04,상업용,172.98,17298.0,18
2022-04-05,상업용,234.01,23401.0,319
2022-04-06,상업용,216.51,21651.0,88
2022-04-07,상업용,260.53,26053.0,173
2022-04-08,상업용,229.04,22904.0,178
2022-04-09,상업용,264.68,26468.0,420
2022-04-10,상업용,220.42,22042.0,126
2022-04-11,상업용,154.4,15440.0,311
2022-04-12,상업용,261.92,26192.0,84
2022-04-13,상업용,177.27,17727.0,145
2022-04-14,상업용,218.59,21859.0,227
2022-04-15,상업용,176.79,17679.0,180
2022-04-16,상업용,234.98,23498.0,56
2022-04-17,상업용,180.7,18070.0,172
2022-04-18,상업용,246.25,24625.0,352
2022-04-19,상업용,176.56,17656.0,313
2022-04-20,상업용,216.39,21639.0,284
2022-04-21,상업용,154.69,15469.0,307
2022-04-22,상업용,153.14,15314.0,42
2022-04-23,상업용,236.48,23648.0,189
2022-04-24,상업용,155.03,15503.0,475
2022-04-25,상업용,236.24,23624.0,168
2022-04-26,상업용,202.16,20216.0,448
2022-04-27,상업용,264.46,26446.0,369
2022-04-01,산업용,672.57,67257.0,361
2022-04-02,산업용,1088.07,108807.0,490
2022-04-03,산업용,925.21,92521.0,279
2022-04-04,산업용,786.86,78686.0,242
2022-04-05,산업용,1159.73,115973.0,403
2022-04-06,산업용,668.04,66804.0,67
2022-04-07,산업용,889.94,88994.0,251
2022-04-08,산업용,879.93,87993.0,241
2022-04-09,산업용,682.07,68207.0,79
2022-04-10,산업용,931.14,93114.0,452
2022-04-11,산업용,1150.84,115084.0,267
2022-04-12,산업용,1070.28,107028.0,176
2022-04-13,산업용,949.15,94915.0,17
2022-04-14,산업용,701.07,70107.0,342
2022-04-15,산업용,759.56,75956.0,444
2022-04-16,산업용,690.7,69070.0,316
2022-04-17,산업용,844.53,84453.0,271
2022-04-18,산업용,985.94,98594.0,152
2022-04-19,산업용,630.38,63038.0,388
2022-04-20,산업용,706.32,70632.0,132
2022-04-21,산업용,831.63,83163.0,169
2022-04-22,산업용,746.55,74655.0,320
2022-04-23,산업용,1019.54,101954.0,236
2022-04-24,산업용,838.98,83898.0,137
2022-04-25,산업용,1065.93,106593.0,51
2022-04-26,산업용,1047.06,104706.0,408
2022-04-27,산업용,897.5,89750.0,261
2022-04-01,발전용,1049.26,104926.0,108
2022-04-02,발전용,1148.8,114880.0,41
2022-04-03,발전용,1135.95,113595.0,325
2022-04-04,발전용,650.82,65082.0,91
2022-04-05,발전용,1071.12,107112.0,316
2022-04-06,발전용,888.96,88896.0,411
2022-04-07,발전용,676.72,67672.0,225
2022-04-08,발전용,892.43,89243.0,420
2022-04-09,발전용,1039.88,103988.0,212
2022-04-10,발전용,1057.66,105766.0,120
2022-04-11,발전용,962.56,96256.0,220
2022-04-12,발전용,1027.79,102779.0,211
2022-04-13,발전용,1016.71,101671.0,330
2022-04-14,발전용,838.52,83852.0,301
2022-04-15,발전용,759.31,75931.0,179
2022-04-16,발전용,998.95,99895.0,204
2022-04-17,발전용,903.99,90399.0,287
2022-04-18,발전용,712.39,71239.0,443
2022-04-19,발전용,640.25,64025.0,268
2022-04-20,발전용,851.34,85134.0,319
2022-04-21,발전용,1021.62,102162.0,484
2022-04-22,발전용,944.62,94462.0,138
2022-04-23,발전용,765.31,76531.0,143
2022-04-24,발전용,830.74,83074.0,374
2022-04-25,발전용,1171.5,117150.0,480
2022-04-26,발전용,1119.56,111956.0,115
2022-04-27,발전용,898.59,89859.0,122
2022-05-01,주택용,729.02,72902.0,114
2022-05-02,주택용,691.65,69165.0,497
2022-05-03,주택용,555.38,55538.0,361
2022-05-04,주택용,620.2,62020.0,204
2022-05-05,주택용,776.2,77620.0,33
2022-05-06,주택용,669.88,66988.0,105
2022-05-07,주택용,615.32,61532.0,218
2022-05-08,주택용,715.15,71515.0,429
2022-05-09,주택용,751.78,75178.0,75
2022-05-10,주택용,449.94,44994.0,193
2022-05-11,주택용,509.44,50944.0,320
2022-05-12,주택용,578.5,57850.0,73
2022-05-13,주택용,496.5,49650.0,99
2022-05-14,주택용,433.46,43346.0,315
2022-05-15,주택용,770.61,77061.0,210
2022-05-16,주택용,787.05,78705.0,270
2022-05-17,주택용,505.71,50571.0,363
2022-05-18,주택용,618.42,61842.0,322
2022-05-19,주택용,457.39,45739.0,319
2022-05-20,주택용,461.98,46198.0,458
2022-05-21,주택용,591.77,59177.0,470
2022-05-22,주택용,751.19,75119.0,30
2022-05-23,주택용,545.29,54529.0,141
2022-05-24,주택용,661.99,66199.0,354
2022-05-25,주택용,714.69,71469.0,359
2022-05-26,주택용,777.71,77771.0,130
2022-05-27,주택용,786.7,78670.0,490
2022-05-01,상업용,1817.3,181730.0,424
2022-05-02,상업용,1762.63,176263.0,134
2022-05-03,상업용,1417.75,141775.0,367
2022-05-04,상업용,1653.76,165376.0,253
2022-05-05,상업용,1765.15,176515.0,125
2022-05-06,상업용,1327.19,132719.0,206
2022-05-07,상업용,1062.21,106221.0,153
2022-05-08,상업용,1497.15,149715.0,126
2022-05-09,상업용,1507.15,150715.0,11
2022-05-10,상업용,1381.92,138192.0,54
2022-05-11,상업용,1642.22,164222.0,325
2022-05-12,상업용,1239.27,123927.0,51
2022-05-13,상업용,1780.66,178066.0,166
2022-05-14,상업용,1351.15,135115.0,162
2022-05-15,상업용,1528.61,152861.0,199
2022-05-16,상업용,1273.0,127300.0,199
2022-05-17,상업용,1786.99,178699.0,194
2022-05-18,상업용,1761.52,176152.0,42
2022-05-19,상업용,1343.68,134368.0,375
2022-05-20,상업용,1788.49,178849.0,486
2022-05-21,상업용,1425.91,142591.0,69
2022-05-22,상업용,1442.6,144260.0,78
2022-05-23,상업용,1631.57,163157.0,182
2022-05-24,상업용,1711.93,171193.0,169
2022-05-25,상업용,1456.39,145639.0,36
2022-05-26,상업용,1536.55,153655.0,138
2022-05-27,상업용,1597.95,159795.0,102
2022-05-01,산업용,505.79,50579.0,478
2022-05-02,산업용,513.85,51385.0,485
2022-05-03,산업용,728.05,72805.0,134
2022-05-04,산업용,642.4,64240.0,300
2022-05-05,산업용,499.34,49934.0,281
2022-05-06,산업용,773.81,77381.0,152
2022-05-07,산업용,768.42,76842.0,451
2022-05-08,산업용,545.69,54569.0,362
2022-05-09,산업용,830.12,83012.0,413
2022-05-10,산업용,780.93,78093.0,390
2022-05-11,산업용,656.64,65664.0,409
2022-05-12,산업용,832.96,83296.0,285
2022-05-13,산업용,521.37,52137.0,308
2022-05-14,산업용,508.25,50825.0,59
2022-05-15,산업용,556.99,55699.0,406
2022-05-16,산업용,854.75,85475.0,472
2022-05-17,산업용,766.56,76656.0,371
2022-05-18,산업용,829.08,82908.0,301
2022-05-19,산업용,502.47,50247.0,60
2022-05-20,산업용,769.0,76900.0,36
2022-05-21,산업용,797.63,79763.0,421
2022-05-22,산업용,842.02,84202.0,273
2022-05-23,산업용,855.46,85546.0,294
2022-05-24,산업용,713.48,71348.0,413
2022-05-25,산업용,865.7,86570.0,171
2022-05-26,산업용,468.64,46864.0,275
2022-05-27,산업용,649.51,64951.0,313
2022-05-01,발전용,929.65,92965.0,306
2022-05-02,발전용,1059.07,105907.0,404
2022-05-03,발전용,1044.59,104459.0,179
2022-05-04,발전용,1074.02,107402.0,220
2022-05-05,발전용,1579.01,157901.0,108
2022-05-06,발전용,927.65,92765.0,89
2022-05-07,발전용,1098.73,109873.0,69
2022-05-08,발전용,1063.86,106386.0,177
2022-05-09,발전용,927.27,92727.0,253
2022-05-10,발전용,909.8,90980.0,25
2022-05-11,발전용,1257.2,125720.0,482
2022-05-12,발전용,936.78,93678.0,204
2022-05-13,발전용,1250.4,125040.0,445
2022-05-14,발전용,1293.35,129335.0,373
2022-05-15,발전용,1343.67,134367.0,190
2022-05-16,발전용,1103.4,110340.0,102
2022-05-17,발전용,1270.62,127062.0,466
2022-05-18,발전용,1583.27,158327.0,407
2022-05-19,발전용,1028.49,102849.0,368
2022-05-20,발전용,1023.7,102370.0,336
2022-05-21,발전용,1379.8,137980.0,321
2022-05-22,발전용,1012.88,101288.0,152
2022-05-23,발전용,1613.84,161384.0,221
2022-05-24,발전용,1349.39,134939.0,158
2022-05-25,발전용,1207.93,120793.0,162
2022-05-26,발전용,1270.84,127084.0,228
2022-05-27,발전용,1596.89,159689.0,209
2022-06-01,주택용,1167.77,116777.0,372
2022-06-02,주택용,1090.73,109073.0,57
2022-06-03,주택용,956.23,95623.0,336
2022-06-04,주택용,1435.74,143574.0,76
2022-06-05,주택용,1351.1,135110.0,414
2022-06-06,주택용,1038.06,103806.0,314
2022-06-07,주택용,1400.25,140025.0,317
2022-06-08,주택용,1350.77,135077.0,124
2022-06-09,주택용,1349.31,134931.0,213
2022-06-10,주택용,1534.5,153450.0,52
2022-06-11,주택용,1539.01,153901.0,163
2022-06-12,주택용,1212.25,121225.0,98
2022-06-13,주택용,1542.4,154240.0,347
2022-06-14,주택용,1518.48,151848.0,81
2022-06-15,주택용,1140.06,114006.0,399
2022-06-16,주택용,1431.66,143166.0,158
2022-06-17,주택용,1277.35,127735.0,41
2022-06-18,주택용,1498.02,149802.0,142
2022-06-19,주택용,1482.89,148289.0,495
2022-06-20,주택용,1100.27,110027.0,475
2022-06-21,주택용,1166.02,116602.0,408
2022-06-22,주택용,957.96,95796.0,248
2022-06-23,주택용,1489.41,148941.0,437
2022-06-24,주택용,1449.28,144928.0,388
2022-06-25,주택용,1245.09,124509.0,372
2022-06-26,주택용,1026.6,102660.0,382
2022-06-27,주택용,1506.78,150678.0,35
2022-06-01,상업용,1037.03,103703.0,431
2022-06-02,상업용,920.03,92003.0,205
2022-06-03,상업용,1277.69,127769.0,149
2022-06-04,상업용,1069.1,106910.0,292
2022-06-05,상업용,1605.46,160546.0,319
2022-06-06,상업용,1154.83,115483.0,124
2022-06-07,상업용,1642.52,164252.0,16
2022-06-08,상업용,1588.95,158895.0,46
2022-06-09,상업용,1248.44,124844.0,402
2022-06-10,상업용,1049.25,104925.0,57
2022-06-11,상업용,1000.93,100093.0,244
2022-06-12,상업용,1205.54,120554.0,197
2022-06-13,상업용,1077.99,107799.0,161
2022-06-14,상업용,964.51,96451.0,192
2022-06-15,상업용,1599.21,159921.0,91
2022-06-16,상업용,1353.42,135342.0,162
2022-06-17,상업용,1125.8,112580.0,478
2022-06-18,상업용,1238.53,123853.0,292
2022-06-19,상업용,1179.21,117921.0,114
2022-06-20,상업용,1601.36,160136.0,80
2022-06-21,상업용,1119.77,111977.0,28
2022-06-22,상업용,919.02,91902.0,84
2022-06-23,상업용,1419.63,141963.0,45
2022-06-24,상업용,1442.98,144298.0,405
2022-06-25,상업용,1170.38,117038.0,229
2022-06-26,상업용,1252.26,125226.0,309
2022-06-27,상업용,1533.6,153360.0,423
2022-06-01,산업용,1149.01,114901.0,18
2022-06-02,산업용,1333.1,133310.0,398
2022-06-03,산업용,993.01,99301.0,437
2022-06-04,산업용,1315.95,131595.0,331
2022-06-05,산업용,1580.98,158098.0,451
2022-06-06,산업용,1426.83,142683.0,357
2022-06-07,산업용,1648.69,164869.0,93
2022-06-08,산업용,1422.56,142256.0,60
2022-06-09,산업용,1293.67,129367.0,253
2022-06-10,산업용,953.73,95373.0,91
2022-06-11,산업용,1096.43,109643.0,448
2022-06-12,산업용,1651.24,165124.0,101
2022-06-13,산업용,1321.3,132130.0,181
2022-06-14,산업용,1352.57,135257.0,236
2022-06-15,산업용,1471.09,147109.0,84
2022-06-16,산업용,1300.53,130053.0,422
2022-06-17,산업용,982.91,98291.0,13
2022-06-18,산업용,1369.88,136988.0,223
2022-06-19,산업용,1210.48,121048.0,28
2022-06-20,산업용,1474.01,147401.0,220
2022-06-21,산업용,1491.5,149150.0,150
2022-06-22,산업용,958.06,95806.0,356
2022-06-23,산업용,1052.54,105254.0,149
2022-06-24,산업용,1595.04,159504.0,223
2022-06-25,산업용,1430.61,143061.0,206
2022-06-26,산업용,1160.78,116078.0,22
2022-06-27,산업용,1179.6,117960.0,42
2022-06-01,발전용,704.5,70450.0,362
2022-06-02,발전용,596.65,59665.0,200
