일시,고객_카테고리,판매량_m3,판매액_만원,고객수
2022-02-09,상업용,709.51,70951.0,120
2022-02-10,상업용,789.29,78929.0,16
2022-02-11,상업용,716.1,71610.0,412
2022-02-12,상업용,1115.79,111579.0,97
2022-02-13,상업용,686.1,68610.0,317
2022-02-14,상업용,931.31,93131.0,63
2022-02-15,상업용,908.95,90895.0,287
2022-02-16,상업용,752.58,75258.0,207
2022-02-17,상업용,968.71,96871.0,171
2022-02-18,상업용,843.9,84390.0,292
2022-02-19,상업용,1018.53,101853.0,248
2022-02-20,상업용,1044.35,104435.0,105
2022-02-21,상업용,933.12,93312.0,68
2022-02-22,상업용,894.57,89457.0,182
2022-02-23,상업용,891.18,89118.0,416
2022-02-24,상업용,1053.76,105376.0,392
2022-02-25,상업용,710.7,71070.0,215
2022-02-26,상업용,661.99,66199.0,462
2022-02-27,상업용,958.74,95874.0,243
2022-02-01,산업용,850.78,85078.0,323
2022-02-02,산업용,1055.06,105506.0,127
2022-02-03,산업용,1354.04,135404.0,65
2022-02-04,산업용,1073.92,107392.0,402
2022-02-05,산업용,1326.86,132686.0,391
2022-02-06,산업용,1301.31,130131.0,197
2022-02-07,산업용,952.61,95261.0,142
2022-02-08,산업용,1215.38,121538.0,400
2022-02-09,산업용,1314.26,131426.0,168
2022-02-10,산업용,996.61,99661.0,49
2022-02-11,산업용,925.3,92530.0,196
2022-02-12,산업용,943.72,94372.0,399
2022-02-13,산업용,903.78,90378.0,264
2022-02-14,산업용,897.38,89738.0,467
2022-02-15,산업용,786.1,78610.0,355
2022-02-16,산업용,1324.14,132414.0,324
2022-02-17,산업용,1048.86,104886.0,390
2022-02-18,산업용,732.15,73215.0,375
2022-02-19,산업용,1238.41,123841.0,142
2022-02-20,산업용,1212.78,121278.0,255
2022-02-21,산업용,1023.81,102381.0,202
2022-02-22,산업용,1326.71,132671.0,24
2022-02-23,산업용,1309.05,130905.0,437
2022-02-24,산업용,1226.48,122648.0,11
2022-02-25,산업용,1199.14,119914.0,275
2022-02-26,산업용,1119.14,111914.0,320
2022-02-27,산업용,862.86,86286.0,463
2022-02-01,발전용,379.44,37944.0,145
2022-02-02,발전용,403.49,40349.0,358
2022-02-03,발전용,624.96,62496.0,471
2022-02-04,발전용,385.98,38598.0,212
2022-02-05,발전용,531.74,53174.0,403
2022-02-06,발전용,616.81,61681.0,415
2022-02-07,발전용,405.39,40539.0,193
2022-02-08,발전용,520.45,52045.0,82
2022-02-09,발전용,416.26,41626.0,128
2022-02-10,발전용,485.06,48506.0,445
2022-02-11,발전용,489.11,48911.0,328
2022-02-12,발전용,546.19,54619.0,341
2022-02-13,발전용,515.62,51562.0,26
2022-02-14,발전용,549.06,54906.0,417
2022-02-15,발전용,494.24,49424.0,122
2022-02-16,발전용,566.9,56690.0,27
2022-02-17,발전용,368.0,36800.0,389
2022-02-18,발전용,562.47,56247.0,388
2022-02-19,발전용,624.4,62440.0,494
2022-02-20,발전용,466.81,46681.0,275
2022-02-21,발전용,557.07,55707.0,415
2022-02-22,발전용,519.19,51919.0,378
2022-02-23,발전용,508.7,50870.0,360
2022-02-24,발전용,348.97,34897.0,231
2022-02-25,발전용,545.78,54578.0,19
2022-02-26,발전용,606.35,60635.0,200
2022-02-27,발전용,409.88,40988.0,58
2022-03-01,주택용,633.62,63362.0,146
2022-03-02,주택용,836.35,83635.0,182
2022-03-03,주택용,899.0,89900.0,434
2022-03-04,주택용,789.94,78994.0,341
2022-03-05,주택용,696.89,69689.0,105
2022-03-06,주택용,830.59,83059.0,85
2022-03-07,주택용,628.92,62892.0,351
2022-03-08,주택용,718.48,71848.0,239
2022-03-09,주택용,579.02,57902.0,67
2022-03-10,주택용,816.76,81676.0,192
2022-03-11,주택용,828.0,82800.0,54
2022-03-12,주택용,675.37,67537.0,413
2022-03-13,주택용,887.9,88790.0,146
2022-03-14,주택용,562.92,56292.0,227
2022-03-15,주택용,849.09,84909.0,232
2022-03-16,주택용,983.48,98348.0,248
2022-03-17,주택용,556.8,55680.0,300
2022-03-18,주택용,676.71,67671.0,338
2022-03-19,주택용,788.34,78834.0,329
2022-03-20,주택용,684.8,68480.0,26
2022-03-21,주택용,571.21,57121.0,320
2022-03-22,주택용,1004.35,100435.0,417
2022-03-23,주택용,985.05,98505.0,96
2022-03-24,주택용,907.02,90702.0,286
2022-03-25,주택용,911.62,91162.0,199
2022-03-26,주택용,570.24,57024.0,97
2022-03-27,주택용,603.54,60354.0,457
2022-03-01,상업용,212.03,21203.0,71
2022-03-02,상업용,210.94,21094.0,393
2022-03-03,상업용,184.89,18489.0,227
2022-03-04,상업용,171.14,17114.0,262
2022-03-05,상업용,210.24,21024.0,208
2022-03-06,상업용,250.09,25009.0,77
2022-03-07,상업용,215.03,21503.0,103
2022-03-08,상업용,173.63,17363.0,180
2022-03-09,상업용,159.4,15940.0,448
2022-03-10,상업용,164.75,16475.0,452
2022-03-11,상업용,145.54,14554.0,62
2022-03-12,상업용,141.87,14187.0,285
2022-03-13,상업용,244.58,24458.0,499
2022-03-14,상업용,196.96,19696.0,446
2022-03-15,상업용,162.59,16259.0,145
2022-03-16,상업용,253.04,25304.0,458
2022-03-17,상업용,213.7,21370.0,74
2022-03-18,상업용,199.66,19966.0,145
2022-03-19,상업용,190.8,19080.0,104
2022-03-20,상업용,237.34,23734.0,468
2022-03-21,상업용,221.44,22144.0,471
2022-03-22,상업용,146.66,14666.0,42
2022-03-23,상업용,207.97,20797.0,299
2022-03-24,상업용,193.04,19304.0,281
2022-03-25,상업용,238.06,23806.0,368
2022-03-26,상업용,159.6,15960.0,48
2022-03-27,상업용,147.37,14737.0,43
2022-03-01,산업용,524.16,52416.0,237
2022-03-02,산업용,399.74,39974.0,270
2022-03-03,산업용,347.27,34727.0,206
2022-03-04,산업용,457.91,45791.0,426
2022-03-05,산업용,311.38,31138.0,332
2022-03-06,산업용,295.43,29543.0,79
2022-03-07,산업용,418.66,41866.0,427
2022-03-08,산업용,493.86,49386.0,301
2022-03-09,산업용,477.99,47799.0,373
2022-03-10,산업용,480.57,48057.0,87
2022-03-11,산업용,320.41,32041.0,475
2022-03-12,산업용,408.15,40815.0,18
2022-03-13,산업용,455.95,45595.0,124
2022-03-14,산업용,399.55,39955.0,186
2022-03-15,산업용,414.8,41480.0,93
2022-03-16,산업용,460.29,46029.0,171
2022-03-17,산업용,432.38,43238.0,462
2022-03-18,산업용,409.37,40937.0,35
2022-03-19,산업용,439.75,43975.0,374
2022-03-20,산업용,378.58,37858.0,379
2022-03-21,산업용,464.58,46458.0,32
2022-03-22,산업용,443.81,44381.0,217
2022-03-23,산업용,375.2,37520.0,335
2022-03-24,산업용,376.58,37658.0,203
2022-03-25,산업용,339.85,33985.0,328
2022-03-26,산업용,393.68,39368.0,426
2022-03-27,산업용,411.05,41105.0,290
2022-03-01,발전용,408.52,40852.0,347
2022-03-02,발전용,356.02,35602.0,46
2022-03-03,발전용,404.89,40489.0,178
2022-03-04,발전용,352.17,35217.0,352
2022-03-05,발전용,402.35,40235.0,12
2022-03-06,발전용,348.95,34895.0,283
2022-03-07,발전용,460.52,46052.0,82
2022-03-08,발전용,418.19,41819.0,481
2022-03-09,발전용,495.02,49502.0,405
2022-03-10,발전용,293.93,29393.0,463
2022-03-11,발전용,328.26,32826.0,441
2022-03-12,발전용,298.19,29819.0,144
2022-03-13,발전용,375.21,37521.0,322
2022-03-14,발전용,440.11,44011.0,216
2022-03-15,발전용,506.92,50692.0,77
2022-03-16,발전용,338.29,33829.0,127
2022-03-17,발전용,340.64,34064.0,319
2022-03-18,발전용,312.35,31235.0,406
2022-03-19,발전용,499.07,49907.0,144
2022-03-20,발전용,478.37,47837.0,457
2022-03-21,발전용,488.33,48833.0,87
2022-03-22,발전용,310.41,31041.0,412
2022-03-23,발전용,371.62,37162.0,327
2022-03-24,발전용,416.13,41613.0,460
2022-03-25,발전용,326.8,32680.0,133
2022-03-26,발전용,395.96,39596.0,367
2022-03-27,발전용,468.77,46877.0,116
2022-04-01,주택용,293.54,29354.0,172
2022-04-02,주택용,388.1,38810.0,193
2022-04-03,주택용,433.63,43363.0,246
2022-04-04,주택용,482.17,48217.0,368
2022-04-05,주택용,351.7,35170.0,196
2022-04-06,주택용,387.14,38714.0,331
2022-04-07,주택용,378.37,37837.0,317
2022-04-08,주택용,503.19,50319.0,330
2022-04-09,주택용,421.12,42112.0,437
2022-04-10,주택용,532.67,53267.0,484
2022-04-11,주택용,328.9,32890.0,97
2022-04-12,주택용,495.03,49503.0,124
2022-04-13,주택용,498.35,49835.0,257
2022-04-14,주택용,325.47,32547.0,100
2022-04-15,주택용,332.28,33228.0,56
2022-04-16,주택용,303.93,30393.0,381
2022-04-17,주택용,330.97,33097.0,270
2022-04-18,주택용,318.9,31890.0,131
2022-04-19,주택용,403.8,40380.0,209
2022-04-20,주택용,446.09,44609.0,348
2022-04-21,주택용,512.31,51231.0,176
2022-04-22,주택용,326.58,32658.0,168
2022-04-23,주택용,399.98,39998.0,482
2022-04-24,주택용,511.94,51194.0,248
2022-04-25,주택용,460.2,46020.0,373
2022-04-26,주택용,336.07,33607.0,231
2022-04-27,주택용,370.9,37090.0,110
2022-04-01,상업용,505.03,50503.0,499
2022-04-02,상업용,590.36,59036.0,264
2022-04-03,상업용,560.7,56070.0,197
2022-04-04,상업용,497.31,49731.0,474
2022-04-05,상업용,342.53,34253.0,84
2022-04-06,상업용,576.54,57654.0,82
2022-04-07,상업용,616.93,61693.0,112
2022-04-08,상업용,496.58,49658.0,268
2022-04-09,상업용,470.56,47056.0,157
2022-04-10,상업용,499.67,49967.0,39
2022-04-11,상업용,417.04,41704.0,79
2022-04-12,상업용,367.6,36760.0,38
2022-04-13,상업용,497.98,49798.0,421
2022-04-14,상업용,548.86,54886.0,401
2022-04-15,상업용,429.9,42990.0,451
2022-04-16,상업용,465.57,46557.0,442
2022-04-17,상업용,417.97,41797.0,270
2022-04-18,상업용,561.9,56190.0,213
2022-04-19,상업용,525.4,52540.0,75
2022-04-20,상업용,415.16,41516.0,54
2022-04-21,상업용,609.94,60994.0,323
2022-04-22,상업용,401.04,40104.0,75
2022-04-23,상업용,443.69,44369.0,319
2022-04-24,상업용,386.5,38650.0,354
2022-04-25,상업용,606.13,60613.0,13
2022-04-26,상업용,437.67,43767.0,386
2022-04-27,상업용,348.33,34833.0,458
2022-04-01,산업용,1050.3,105030.0,14
2022-04-02,산업용,1132.33,113233.0,82
2022-04-03,산업용,896.9,89690.0,28
2022-04-04,산업용,930.0,93000.0,30
2022-04-05,산업용,1100.2,110020.0,244
2022-04-06,산업용,1124.01,112401.0,160
2022-04-07,산업용,1028.85,102885.0,138
2022-04-08,산업용,1212.75,121275.0,160
2022-04-09,산업용,723.94,72394.0,166
2022-04-10,산업용,946.66,94666.0,436
2022-04-11,산업용,877.22,87722.0,375
2022-04-12,산업용,1084.44,108444.0,102
2022-04-13,산업용,1128.22,112822.0,16
2022-04-14,산업용,1093.02,109302.0,258
2022-04-15,산업용,1055.82,105582.0,154
2022-04-16,산업용,1183.72,118372.0,143
2022-04-17,산업용,706.95,70695.0,276
2022-04-18,산업용,820.03,82003.0,322
2022-04-19,산업용,828.79,82879.0,210
2022-04-20,산업용,666.05,66605.0,100
2022-04-21,산업용,931.91,93191.0,367
2022-04-22,산업용,777.95,77795.0,451
2022-04-23,산업용,747.72,74772.0,36
2022-04-24,산업용,1167.68,116768.0,319
2022-04-25,산업용,951.54,95154.0,157
2022-04-26,산업용,931.97,93197.0,125
2022-04-27,산업용,813.21,81321.0,59
2022-04-01,발전용,558.58,55858.0,27
2022-04-02,발전용,535.38,53538.0,362
2022-04-03,발전용,528.87,52887.0,41
2022-04-04,발전용,633.41,63341.0,343
2022-04-05,발전용,643.04,64304.0,252
2022-04-06,발전용,379.94,37994.0,380
2022-04-07,발전용,434.67,43467.0,360
2022-04-08,발전용,380.79,38079.0,247
2022-04-09,발전용,373.53,37353.0,420
2022-04-10,발전용,477.57,47757.0,197
2022-04-11,발전용,642.85,64285.0,417
2022-04-12,발전용,557.85,55785.0,269
2022-04-13,발전용,615.12,61512.0,14
2022-04-14,발전용,679.11,67911.0,146
2022-04-15,발전용,436.81,43681.0,495
2022-04-16,발전용,460.07,46007.0,107
2022-04-17,발전용,379.45,37945.0,491
2022-04-18,발전용,445.59,44559.0,425
2022-04-19,발전용,667.34,66734.0,41
2022-04-20,발전용,590.43,59043.0,330
2022-04-21,발전용,610.47,61047.0,162
2022-04-22,발전용,604.4,60440.0,87
2022-04-23,발전용,494.19,49419.0,37
2022-04-24,발전용,670.74,67074.0,200
2022-04-25,발전용,437.32,43732.0,240
2022-04-26,발전용,426.63,42663.0,499
2022-04-27,발전용,668.6,66860.0,76
2022-05-01,주택용,1056.22,105622.0,173
2022-05-02,주택용,856.7,85670.0,63
2022-05-03,주택용,811.73,81173.0,162
2022-05-04,주택용,1118.04,111804.0,422
2022-05-05,주택용,926.44,92644.0,341
2022-05-06,주택용,936.89,93689.0,188
2022-05-07,주택용,841.23,84123.0,168
2022-05-08,주택용,774.12,77412.0,334
2022-05-09,주택용,1041.11,104111.0,292
2022-05-10,주택용,715.7,71570.0,262
2022-05-11,주택용,945.01,94501.0,288
2022-05-12,주택용,978.21,97821.0,229
2022-05-13,주택용,989.43,98943.0,342
2022-05-14,주택용,842.0,84200.0,240
2022-05-15,주택용,626.0,62600.0,208
2022-05-16,주택용,695.46,69546.0,159
2022-05-17,주택용,862.55,86255.0,389
2022-05-18,주택용,907.63,90763.0,446
2022-05-19,주택용,906.76,90676.0,463
2022-05-20,주택용,860.37,86037.0,205
2022-05-21,주택용,902.51,90251.0,340
2022-05-22,주택용,651.2,65120.0,151
2022-05-23,주택용,845.32,84532.0,386
2022-05-24,주택용,619.5,61950.0,230
2022-05-25,주택용,670.24,67024.0,242
2022-05-26,주택용,767.18,76718.0,398
2022-05-27,주택용,1033.76,103376.0,201
2022-05-01,상업용,191.08,19108.0,389
2022-05-02,상업용,167.01,16701.0,438
2022-05-03,상업용,212.44,21244.0,27
2022-05-04,상업용,202.97,20297.0,42
2022-05-05,상업용,186.47,18647.0,444
2022-05-06,상업용,196.05,19605.0,17
2022-05-07,상업용,172.68,17268.0,372
2022-05-08,상업용,267.3,26730.0,271
2022-05-09,상업용,235.96,23596.0,138
2022-05-10,상업용,219.8,21980.0,189
2022-05-11,상업용,205.26,20526.0,386
2022-05-12,상업용,200.34,20034.0,435
2022-05-13,상업용,285.57,28557.0,465
2022-05-14,상업용,281.03,28103.0,155
2022-05-15,상업용,246.36,24636.0,12
2022-05-16,상업용,162.92,16292.0,124
2022-05-17,상업용,277.09,27709.0,278
2022-05-18,상업용,194.92,19492.0,92
2022-05-19,상업용,285.81,28581.0,401
2022-05-20,상업용,260.7,26070.0,34
2022-05-21,상업용,191.05,19105.0,330
2022-05-22,상업용,206.98,20698.0,475
2022-05-23,상업용,177.73,17773.0,24
2022-05-24,상업용,219.68,21968.0,327
2022-05-25,상업용,270.07,27007.0,449
2022-05-26,상업용,265.79,26579.0,98
2022-05-27,상업용,211.04,21104.0,305
2022-05-01,산업용,1459.51,145951.0,294
2022-05-02,산업용,1122.5,112250.0,394
2022-05-03,산업용,1429.34,142934.0,422
2022-05-04,산업용,1393.1,139310.0,213
2022-05-05,산업용,929.35,92935.0,100
2022-05-06,산업용,1324.34,132434.0,210
2022-05-07,산업용,957.31,95731.0,69
2022-05-08,산업용,877.65,87765.0,199
2022-05-09,산업용,1330.83,133083.0,298
2022-05-10,산업용,900.86,90086.0,489
2022-05-11,산업용,1359.22,135922.0,88
2022-05-12,산업용,981.99,98199.0,151
2022-05-13,산업용,1310.8,131080.0,225
2022-05-14,산업용,1003.65,100365.0,495
2022-05-15,산업용,1061.79,106179.0,168
2022-05-16,산업용,1301.0,130100.0,55
2022-05-17,산업용,1010.24,101024.0,42
2022-05-18,산업용,1186.36,118636.0,355
2022-05-19,산업용,1318.38,131838.0,312
2022-05-20,산업용,1108.65,110865.0,321
2022-05-21,산업용,1034.7,103470.0,211
2022-05-22,산업용,1293.04,129304.0,316
2022-05-23,산업용,1424.8,142480.0,473
2022-05-24,산업용,1298.8,129880.0,235
2022-05-25,산업용,894.3,89430.0,319
2022-05-26,산업용,1325.54,132554.0,74
2022-05-27,산업용,1014.11,101411.0,463
2022-05-01,발전용,1136.83,113683.0,15
2022-05-02,발전용,1218.25,121825.0,147
2022-05-03,발전용,1343.76,134376.0,64
2022-05-04,발전용,1386.65,138665.0,255
2022-05-05,발전용,819.1,81910.0,330
2022-05-06,발전용,837.17,83717.0,193
2022-05-07,발전용,1071.43,107143.0,485
2022-05-08,발전용,1362.04,136204.0,149
2022-05-09,발전용,906.37,90637.0,368
2022-05-10,발전용,1055.1,105510.0,463
2022-05-11,발전용,1267.08,126708.0,66
2022-05-12,발전용,1238.93,123893.0,246
2022-05-13,발전용,1200.0,120000.0,14
2022-05-14,발전용,1144.77,114477.0,296
2022-05-15,발전용,996.92,99692.0,436
2022-05-16,발전용,812.2,81220.0,265
2022-05-17,발전용,888.83,88883.0,382
2022-05-18,발전용,977.52,97752.0,412
2022-05-19,발전용,1039.01,103901.0,346
2022-05-20,발전용,872.89,87289.0,431
2022-05-21,발전용,1317.23,131723.0,189
2022-05-22,발전용,1426.64,142664.0,74
2022-05-23,발전용,1288.04,128804.0,410
2022-05-24,발전용,1288.0,128800.0,327
2022-05-25,발전용,800.04,80004.0,190
2022-05-26,발전용,1362.73,136273.0,116
2022-05-27,발전용,1175.16,117516.0,13
2022-06-01,주택용,982.23,98223.0,475
2022-06-02,주택용,1515.37,151537.0,95
2022-06-03,주택용,1620.25,162025.0,38
2022-06-04,주택용,1440.57,144057.0,298
2022-06-05,주택용,987.77,98777.0,324
2022-06-06,주택용,942.67,94267.0,255
2022-06-07,주택용,939.35,93935.0,258
2022-06-08,주택용,1701.98,170198.0,37
2022-06-09,주택용,951.57,95157.0,249
2022-06-10,주택용,1452.04,145204.0,49
2022-06-11,주택용,1498.36,149836.0,45
2022-06-12,주택용,1004.5,100450.0,251
2022-06-13,주택용,1014.25,101425.0,96
2022-06-14,주택용,1409.86,140986.0,197
2022-06-15,주택용,1302.38,130238.0,134
2022-06-16,주택용,966.52,96652.0,472
2022-06-17,주택용,1387.13,138713.0,485
2022-06-18,주택용,1630.55,163055.0,39
2022-06-19,주택용,1249.0,124900.0,105
2022-06-20,주택용,1325.01,132501.0,371
2022-06-21,주택용,1129.8,112980.0,200
2022-06-22,주택용,1449.43,144943.0,418
2022-06-23,주택용,1001.36,100136.0,325
2022-06-24,주택용,1094.25,109425.0,124
2022-06-25,주택용,1390.98,139098.0,489
2022-06-26,주택용,1218.97,121897.0,23
2022-06-27,주택용,1637.34,163734.0,101
2022-06-01,상업용,987.07,98707.0,194
2022-06-02,상업용,1213.55,121355.0,396
2022-06-03,상업용,1217.44,121744.0,461
2022-06-04,상업용,1059.73,105973.0,363
2022-06-05,상업용,1398.54,139854.0,342
2022-06-06,상업용,1036.6,103660.0,446
2022-06-07,상업용,781.09,78109.0,447
2022-06-08,상업용,1361.41,136141.0,352
2022-06-09,상업용,964.35,96435.0,374
2022-06-10,상업용,956.27,95627.0,169
2022-06-11,상업용,1367.2,136720.0,151
2022-06-12,상업용,1203.29,120329.0,483
2022-06-13,상업용,1059.4,105940.0,145
2022-06-14,상업용,820.75,82075.0,48
2022-06-15,상업용,881.28,88128.0,40
2022-06-16,상업용,974.26,97426.0,94
2022-06-17,상업용,1064.86,106486.0,308
2022-06-18,상업용,870.43,87043.0,67
2022-06-19,상업용,1363.21,136321.0,95
2022-06-20,상업용,1090.26,109026.0,132
2022-06-21,상업용,1092.82,109282.0,256
2022-06-22,상업용,1010.14,101014.0,419
2022-06-23,상업용,1034.75,103475.0,231
2022-06-24,상업용,1419.48,141948.0,338
2022-06-25,상업용,1373.61,137361.0,254
2022-06-26,상업용,887.69,88769.0,305
2022-06-27,상업용,913.12,91312.0,389
2022-06-01,산업용,1219.66,121966.0,116
2022-06-02,산업용,1244.22,124422.0,404
2022-06-03,산업용,876.7,87670.0,17
2022-06-04,산업용,780.91,78091.0,269
2022-06-05,산업용,1152.17,115217.0,15
2022-06-06,산업용,893.73,89373.0,248
2022-06-07,산업용,1244.05,124405.0,190
2022-06-08,산업용,918.72,91872.0,416
2022-06-09,산업용,929.48,92948.0,22
2022-06-10,산업용,1235.88,123588.0,273
2022-06-11,산업용,999.33,99933.0,101
2022-06-12,산업용,1065.58,106558.0,126
2022-06-13,산업용,1077.69,107769.0,338
2022-06-14,산업용,1166.53,116653.0,198
2022-06-15,산업용,1113.09,111309.0,34
2022-06-16,산업용,915.49,91549.0,280
2022-06-17,산업용,1279.81,127981.0,175
2022-06-18,산업용,971.74,97174.0,364
2022-06-19,산업용,1194.85,119485.0,445
2022-06-20,산업용,1251.15,125115.0,277
2022-06-21,산업용,932.22,93222.0,454
2022-06-22,산업용,979.53,97953.0,477
2022-06-23,산업용,925.71,92571.0,392
2022-06-24,산업용,786.19,78619.0,401
2022-06-25,산업용,1028.15,102815.0,197
2022-06-26,산업용,1002.6,100260.0,283
2022-06-27,산업용,1081.3,108130.0,413
2022-06-01,발전용,652.77,65277.0,458
2022-06-02,발전용,628.42,62842.0,67
2022-06-03,발전용,537.96,53796.0,438
2022-06-04,발전용,854.44,85444.0,401
2022-06-05,발전용,804.67,80467.0,382
2022-06-06,발전용,584.58,58458.0,25
