일시,고객_카테고리,판매량_m3,판매액_만원,고객수
2022-04-14,산업용,1903.05,190305.0,256
2022-04-15,산업용,1265.52,126552.0,426
2022-04-16,산업용,1542.73,154273.0,245
2022-04-17,산업용,1246.47,124647.0,132
2022-04-18,산업용,1274.74,127474.0,227
2022-04-19,산업용,1721.15,172115.0,135
2022-04-20,산업용,1833.08,183308.0,325
2022-04-21,산업용,1426.15,142615.0,245
2022-04-22,산업용,1692.31,169231.0,265
2022-04-23,산업용,1818.4,181840.0,398
2022-04-24,산업용,1496.79,149679.0,393
2022-04-25,산업용,1308.23,130823.0,157
2022-04-26,산업용,1562.99,156299.0,255
2022-04-27,산업용,1158.81,115881.0,290
2022-04-01,발전용,525.19,52519.0,351
2022-04-02,발전용,647.21,64721.0,206
2022-04-03,발전용,804.98,80498.0,133
2022-04-04,발전용,562.7,56270.0,23
2022-04-05,발전용,491.68,49168.0,61
2022-04-06,발전용,509.84,50984.0,311
2022-04-07,발전용,486.6,48660.0,139
2022-04-08,발전용,825.72,82572.0,109
2022-04-09,발전용,451.69,45169.0,293
2022-04-10,발전용,649.41,64941.0,297
2022-04-11,발전용,830.69,83069.0,214
2022-04-12,발전용,496.84,49684.0,377
2022-04-13,발전용,698.1,69810.0,231
2022-04-14,발전용,730.54,73054.0,77
2022-04-15,발전용,798.57,79857.0,402
2022-04-16,발전용,569.42,56942.0,345
2022-04-17,발전용,650.96,65096.0,308
2022-04-18,발전용,776.56,77656.0,256
2022-04-19,발전용,720.68,72068.0,116
2022-04-20,발전용,692.92,69292.0,322
2022-04-21,발전용,729.33,72933.0,167
2022-04-22,발전용,742.08,74208.0,141
2022-04-23,발전용,738.36,73836.0,119
2022-04-24,발전용,814.45,81445.0,217
2022-04-25,발전용,592.75,59275.0,83
2022-04-26,발전용,745.6,74560.0,117
2022-04-27,발전용,753.89,75389.0,188
2022-05-01,주택용,533.05,53305.0,391
2022-05-02,주택용,660.0,66000.0,212
2022-05-03,주택용,454.95,45495.0,250
2022-05-04,주택용,431.93,43193.0,381
2022-05-05,주택용,520.62,52062.0,223
2022-05-06,주택용,416.92,41692.0,168
2022-05-07,주택용,481.84,48184.0,97
2022-05-08,주택용,523.73,52373.0,188
2022-05-09,주택용,563.81,56381.0,34
2022-05-10,주택용,663.19,66319.0,439
2022-05-11,주택용,489.01,48901.0,127
2022-05-12,주택용,418.33,41833.0,421
2022-05-13,주택용,399.47,39947.0,492
2022-05-14,주택용,518.58,51858.0,65
2022-05-15,주택용,653.81,65381.0,268
2022-05-16,주택용,617.77,61777.0,274
2022-05-17,주택용,506.73,50673.0,75
2022-05-18,주택용,652.77,65277.0,300
2022-05-19,주택용,519.1,51910.0,251
2022-05-20,주택용,449.0,44900.0,313
2022-05-21,주택용,567.21,56721.0,340
2022-05-22,주택용,638.12,63812.0,480
2022-05-23,주택용,423.93,42393.0,405
2022-05-24,주택용,519.37,51937.0,271
2022-05-25,주택용,439.96,43996.0,21
2022-05-26,주택용,369.02,36902.0,143
2022-05-27,주택용,663.76,66376.0,193
2022-05-01,상업용,1527.81,152781.0,349
2022-05-02,상업용,1375.21,137521.0,104
2022-05-03,상업용,1596.08,159608.0,21
2022-05-04,상업용,1647.78,164778.0,172
2022-05-05,상업용,1079.05,107905.0,403
2022-05-06,상업용,1481.33,148133.0,242
2022-05-07,상업용,1013.81,101381.0,189
2022-05-08,상업용,1283.65,128365.0,458
2022-05-09,상업용,1615.08,161508.0,75
2022-05-10,상업용,1410.3,141030.0,158
2022-05-11,상업용,1022.79,102279.0,276
2022-05-12,상업용,1649.01,164901.0,75
2022-05-13,상업용,1153.49,115349.0,325
2022-05-14,상업용,1385.42,138542.0,254
2022-05-15,상업용,1341.85,134185.0,57
2022-05-16,상업용,1616.42,161642.0,264
2022-05-17,상업용,946.12,94612.0,360
2022-05-18,상업용,1397.75,139775.0,270
2022-05-19,상업용,1598.95,159895.0,462
2022-05-20,상업용,1023.92,102392.0,175
2022-05-21,상업용,1681.02,168102.0,57
2022-05-22,상업용,1586.19,158619.0,225
2022-05-23,상업용,991.99,99199.0,314
2022-05-24,상업용,1612.53,161253.0,450
2022-05-25,상업용,1000.14,100014.0,122
2022-05-26,상업용,1116.47,111647.0,212
2022-05-27,상업용,950.37,95037.0,452
2022-05-01,산업용,308.65,30865.0,465
2022-05-02,산업용,305.71,30571.0,100
2022-05-03,산업용,384.4,38440.0,178
2022-05-04,산업용,382.19,38219.0,88
2022-05-05,산업용,364.46,36446.0,488
2022-05-06,산업용,305.69,30569.0,115
2022-05-07,산업용,353.45,35345.0,99
2022-05-08,산업용,462.84,46284.0,150
2022-05-09,산업용,424.65,42465.0,309
2022-05-10,산업용,289.85,28985.0,39
2022-05-11,산업용,270.37,27037.0,341
2022-05-12,산업용,459.59,45959.0,481
2022-05-13,산업용,296.57,29657.0,453
2022-05-14,산업용,259.08,25908.0,381
2022-05-15,산업용,318.53,31853.0,147
2022-05-16,산업용,426.82,42682.0,194
2022-05-17,산업용,402.7,40270.0,194
2022-05-18,산업용,273.56,27356.0,439
2022-05-19,산업용,267.95,26795.0,409
2022-05-20,산업용,457.78,45778.0,210
2022-05-21,산업용,266.07,26607.0,248
2022-05-22,산업용,299.1,29910.0,412
2022-05-23,산업용,381.87,38187.0,19
2022-05-24,산업용,345.02,34502.0,334
2022-05-25,산업용,265.7,26570.0,256
2022-05-26,산업용,358.43,35843.0,53
2022-05-27,산업용,460.01,46001.0,173
2022-05-01,발전용,263.72,26372.0,405
2022-05-02,발전용,418.76,41876.0,348
2022-05-03,발전용,428.84,42884.0,480
2022-05-04,발전용,385.22,38522.0,31
2022-05-05,발전용,433.34,43334.0,251
2022-05-06,발전용,342.42,34242.0,403
2022-05-07,발전용,389.09,38909.0,103
2022-05-08,발전용,294.26,29426.0,490
2022-05-09,발전용,444.88,44488.0,56
2022-05-10,발전용,451.15,45115.0,165
2022-05-11,발전용,292.49,29249.0,366
2022-05-12,발전용,354.15,35415.0,220
2022-05-13,발전용,446.85,44685.0,122
2022-05-14,발전용,359.16,35916.0,140
2022-05-15,발전용,337.77,33777.0,65
2022-05-16,발전용,395.48,39548.0,35
2022-05-17,발전용,279.56,27956.0,218
2022-05-18,발전용,392.71,39271.0,192
2022-05-19,발전용,407.22,40722.0,409
2022-05-20,발전용,338.43,33843.0,399
2022-05-21,발전용,388.83,38883.0,445
2022-05-22,발전용,270.12,27012.0,348
2022-05-23,발전용,448.31,44831.0,213
2022-05-24,발전용,326.03,32603.0,358
2022-05-25,발전용,292.01,29201.0,291
2022-05-26,발전용,445.97,44597.0,106
2022-05-27,발전용,255.31,25531.0,446
2022-06-01,주택용,1783.5,178350.0,79
2022-06-02,주택용,1349.59,134959.0,45
2022-06-03,주택용,1874.21,187421.0,487
2022-06-04,주택용,1074.08,107408.0,206
2022-06-05,주택용,1639.92,163992.0,345
2022-06-06,주택용,1172.59,117259.0,286
2022-06-07,주택용,1475.01,147501.0,95
2022-06-08,주택용,1318.24,131824.0,31
2022-06-09,주택용,1687.43,168743.0,385
2022-06-10,주택용,1675.03,167503.0,52
2022-06-11,주택용,1372.77,137277.0,50
2022-06-12,주택용,1760.25,176025.0,300
2022-06-13,주택용,1475.99,147599.0,261
2022-06-14,주택용,1575.05,157505.0,96
2022-06-15,주택용,1553.6,155360.0,147
2022-06-16,주택용,1200.15,120015.0,483
2022-06-17,주택용,1075.63,107563.0,126
2022-06-18,주택용,1200.87,120087.0,155
2022-06-19,주택용,1290.57,129057.0,94
2022-06-20,주택용,1584.41,158441.0,287
2022-06-21,주택용,1785.86,178586.0,98
2022-06-22,주택용,1833.1,183310.0,339
2022-06-23,주택용,1523.1,152310.0,397
2022-06-24,주택용,1825.49,182549.0,295
2022-06-25,주택용,1815.45,181545.0,483
2022-06-26,주택용,1878.11,187811.0,352
2022-06-27,주택용,1088.65,108865.0,56
2022-06-01,상업용,815.79,81579.0,203
2022-06-02,상업용,780.03,78003.0,444
2022-06-03,상업용,798.9,79890.0,384
2022-06-04,상업용,789.99,78999.0,116
2022-06-05,상업용,773.0,77300.0,65
2022-06-06,상업용,820.86,82086.0,192
2022-06-07,상업용,783.47,78347.0,90
2022-06-08,상업용,768.81,76881.0,395
2022-06-09,상업용,849.24,84924.0,273
2022-06-10,상업용,760.9,76090.0,318
2022-06-11,상업용,769.83,76983.0,293
2022-06-12,상업용,637.67,63767.0,413
2022-06-13,상업용,643.98,64398.0,243
2022-06-14,상업용,1044.03,104403.0,412
2022-06-15,상업용,882.75,88275.0,72
2022-06-16,상업용,832.07,83207.0,264
2022-06-17,상업용,599.03,59903.0,295
2022-06-18,상업용,643.12,64312.0,416
2022-06-19,상업용,685.26,68526.0,312
2022-06-20,상업용,603.78,60378.0,104
2022-06-21,상업용,850.36,85036.0,385
2022-06-22,상업용,996.32,99632.0,126
2022-06-23,상업용,816.33,81633.0,440
2022-06-24,상업용,908.93,90893.0,83
2022-06-25,상업용,1017.4,101740.0,134
2022-06-26,상업용,957.96,95796.0,175
2022-06-27,상업용,924.51,92451.0,347
2022-06-01,산업용,1597.0,159700.0,95
2022-06-02,산업용,1165.19,116519.0,307
2022-06-03,산업용,1755.67,175567.0,420
2022-06-04,산업용,1484.26,148426.0,484
2022-06-05,산업용,1502.42,150242.0,66
2022-06-06,산업용,1008.81,100881.0,427
2022-06-07,산업용,1188.83,118883.0,439
2022-06-08,산업용,1161.75,116175.0,293
2022-06-09,산업용,1078.82,107882.0,120
2022-06-10,산업용,1406.05,140605.0,47
2022-06-11,산업용,1280.68,128068.0,106
2022-06-12,산업용,1235.38,123538.0,68
2022-06-13,산업용,1225.32,122532.0,233
2022-06-14,산업용,1548.44,154844.0,198
2022-06-15,산업용,1480.0,148000.0,493
2022-06-16,산업용,1090.55,109055.0,111
2022-06-17,산업용,1636.1,163610.0,30
2022-06-18,산업용,1088.88,108888.0,314
2022-06-19,산업용,1355.98,135598.0,319
2022-06-20,산업용,1065.54,106554.0,160
2022-06-21,산업용,1430.59,143059.0,461
2022-06-22,산업용,1266.04,126604.0,165
2022-06-23,산업용,1311.36,131136.0,315
2022-06-24,산업용,1339.16,133916.0,72
2022-06-25,산업용,1551.8,155180.0,174
2022-06-26,산업용,1244.74,124474.0,295
2022-06-27,산업용,1485.93,148593.0,345
2022-06-01,발전용,1186.2,118620.0,388
