일시,고객_카테고리,판매량_m3,판매액_만원,고객수
2022-01-08,산업용,258.98,25898.0,386
2022-01-09,산업용,172.18,17218.0,182
2022-01-10,산업용,269.47,26947.0,204
2022-01-11,산업용,297.01,29701.0,450
2022-01-12,산업용,210.64,21064.0,317
2022-01-13,산업용,275.88,27588.0,399
2022-01-14,산업용,234.24,23424.0,126
2022-01-15,산업용,241.68,24168.0,230
2022-01-16,산업용,275.96,27596.0,123
2022-01-17,산업용,260.6,26060.0,434
2022-01-18,산업용,267.51,26751.0,37
2022-01-19,산업용,262.24,26224.0,226
2022-01-20,산업용,230.95,23095.0,261
2022-01-21,산업용,307.22,30722.0,318
2022-01-22,산업용,216.81,21681.0,18
2022-01-23,산업용,210.34,21034.0,430
2022-01-24,산업용,221.4,22140.0,223
2022-01-25,산업용,188.58,18858.0,414
2022-01-26,산업용,252.13,25213.0,345
2022-01-27,산업용,196.89,19689.0,189
2022-01-01,발전용,1042.1,104210.0,494
2022-01-02,발전용,1338.69,133869.0,289
2022-01-03,발전용,909.08,90908.0,164
2022-01-04,발전용,1529.73,152973.0,458
2022-01-05,발전용,1001.28,100128.0,342
2022-01-06,발전용,942.52,94252.0,429
2022-01-07,발전용,1473.47,147347.0,270
2022-01-08,발전용,927.96,92796.0,403
2022-01-09,발전용,1683.25,168325.0,230
2022-01-10,발전용,1229.24,122924.0,211
2022-01-11,발전용,1445.6,144560.0,127
2022-01-12,발전용,944.45,94445.0,206
2022-01-13,발전용,1594.81,159481.0,113
2022-01-14,발전용,1047.82,104782.0,112
2022-01-15,발전용,1515.89,151589.0,14
2022-01-16,발전용,1323.11,132311.0,98
2022-01-17,발전용,1461.3,146130.0,36
2022-01-18,발전용,1415.97,141597.0,170
2022-01-19,발전용,1321.83,132183.0,106
2022-01-20,발전용,1116.56,111656.0,397
2022-01-21,발전용,1056.1,105610.0,173
2022-01-22,발전용,1054.67,105467.0,211
2022-01-23,발전용,1024.74,102474.0,499
2022-01-24,발전용,1073.65,107365.0,407
2022-01-25,발전용,1610.85,161085.0,375
2022-01-26,발전용,1248.4,124840.0,358
2022-01-27,발전용,1558.01,155801.0,333
2022-02-01,주택용,554.93,55493.0,340
2022-02-02,주택용,778.64,77864.0,256
2022-02-03,주택용,606.52,60652.0,239
2022-02-04,주택용,849.65,84965.0,197
2022-02-05,주택용,906.96,90696.0,106
2022-02-06,주택용,777.09,77709.0,174
2022-02-07,주택용,980.43,98043.0,126
2022-02-08,주택용,868.59,86859.0,457
2022-02-09,주택용,747.39,74739.0,408
2022-02-10,주택용,1010.37,101037.0,274
2022-02-11,주택용,550.99,55099.0,350
2022-02-12,주택용,726.32,72632.0,358
2022-02-13,주택용,882.24,88224.0,234
2022-02-14,주택용,553.25,55325.0,79
2022-02-15,주택용,559.82,55982.0,354
2022-02-16,주택용,607.55,60755.0,53
2022-02-17,주택용,756.38,75638.0,369
2022-02-18,주택용,795.36,79536.0,116
2022-02-19,주택용,682.76,68276.0,261
2022-02-20,주택용,565.69,56569.0,431
2022-02-21,주택용,985.61,98561.0,58
2022-02-22,주택용,627.56,62756.0,74
2022-02-23,주택용,640.42,64042.0,358
2022-02-24,주택용,893.24,89324.0,171
2022-02-25,주택용,938.68,93868.0,24
2022-02-26,주택용,887.49,88749.0,274
2022-02-27,주택용,689.44,68944.0,55
2022-02-01,상업용,828.34,82834.0,122
2022-02-02,상업용,1216.52,121652.0,428
2022-02-03,상업용,1119.51,111951.0,374
2022-02-04,상업용,1048.74,104874.0,98
2022-02-05,상업용,1022.66,102266.0,264
2022-02-06,상업용,1010.26,101026.0,254
2022-02-07,상업용,875.15,87515.0,68
2022-02-08,상업용,1028.82,102882.0,174
2022-02-09,상업용,896.57,89657.0,220
2022-02-10,상업용,1085.63,108563.0,363
2022-02-11,상업용,964.2,96420.0,21
2022-02-12,상업용,716.79,71679.0,291
2022-02-13,상업용,922.37,92237.0,29
2022-02-14,상업용,1200.81,120081.0,455
2022-02-15,상업용,1196.56,119656.0,67
2022-02-16,상업용,925.68,92568.0,202
2022-02-17,상업용,903.21,90321.0,288
2022-02-18,상업용,1141.13,114113.0,149
2022-02-19,상업용,743.52,74352.0,84
2022-02-20,상업용,883.57,88357.0,382
2022-02-21,상업용,943.67,94367.0,240
2022-02-22,상업용,1198.21,119821.0,247
2022-02-23,상업용,809.66,80966.0,187
2022-02-24,상업용,800.39,80039.0,231
2022-02-25,상업용,883.78,88378.0,223
2022-02-26,상업용,1066.14,106614.0,368
2022-02-27,상업용,1127.61,112761.0,462
2022-02-01,산업용,893.74,89374.0,492
2022-02-02,산업용,1033.98,103398.0,154
2022-02-03,산업용,966.3,96630.0,73
2022-02-04,산업용,1611.16,161116.0,391
2022-02-05,산업용,1264.89,126489.0,33
2022-02-06,산업용,1289.87,128987.0,184
2022-02-07,산업용,1079.42,107942.0,267
2022-02-08,산업용,1415.33,141533.0,114
2022-02-09,산업용,1022.8,102280.0,437
2022-02-10,산업용,974.73,97473.0,348
2022-02-11,산업용,1382.07,138207.0,89
2022-02-12,산업용,1131.92,113192.0,264
2022-02-13,산업용,934.46,93446.0,189
2022-02-14,산업용,1513.44,151344.0,416
2022-02-15,산업용,1395.24,139524.0,239
2022-02-16,산업용,1095.88,109588.0,343
2022-02-17,산업용,889.72,88972.0,49
2022-02-18,산업용,1589.63,158963.0,254
2022-02-19,산업용,1490.62,149062.0,106
2022-02-20,산업용,1533.35,153335.0,397
2022-02-21,산업용,1352.24,135224.0,39
2022-02-22,산업용,1125.23,112523.0,427
2022-02-23,산업용,1428.11,142811.0,499
2022-02-24,산업용,1302.65,130265.0,462
2022-02-25,산업용,1398.86,139886.0,190
2022-02-26,산업용,1536.94,153694.0,136
2022-02-27,산업용,1560.21,156021.0,42
2022-02-01,발전용,691.42,69142.0,384
2022-02-02,발전용,646.45,64645.0,241
2022-02-03,발전용,564.57,56457.0,304
2022-02-04,발전용,648.43,64843.0,67
2022-02-05,발전용,474.88,47488.0,160
2022-02-06,발전용,705.63,70563.0,375
2022-02-07,발전용,760.37,76037.0,133
2022-02-08,발전용,593.83,59383.0,431
2022-02-09,발전용,490.25,49025.0,159
2022-02-10,발전용,502.08,50208.0,499
2022-02-11,발전용,741.05,74105.0,100
2022-02-12,발전용,565.6,56560.0,494
2022-02-13,발전용,733.06,73306.0,228
2022-02-14,발전용,540.55,54055.0,43
2022-02-15,발전용,602.22,60222.0,270
2022-02-16,발전용,460.19,46019.0,173
2022-02-17,발전용,531.71,53171.0,142
2022-02-18,발전용,629.84,62984.0,420
2022-02-19,발전용,579.46,57946.0,243
2022-02-20,발전용,462.78,46278.0,24
2022-02-21,발전용,601.42,60142.0,492
2022-02-22,발전용,594.84,59484.0,257
2022-02-23,발전용,526.53,52653.0,136
2022-02-24,발전용,665.51,66551.0,439
2022-02-25,발전용,519.62,51962.0,30
2022-02-26,발전용,648.15,64815.0,305
2022-02-27,발전용,446.15,44615.0,320
2022-03-01,주택용,235.9,23590.0,451
2022-03-02,주택용,220.81,22081.0,303
2022-03-03,주택용,329.87,32987.0,467
2022-03-04,주택용,199.27,19927.0,163
2022-03-05,주택용,348.91,34891.0,92
2022-03-06,주택용,212.55,21255.0,276
2022-03-07,주택용,277.33,27733.0,195
2022-03-08,주택용,316.18,31618.0,239
2022-03-09,주택용,267.61,26761.0,10
2022-03-10,주택용,318.01,31801.0,24
2022-03-11,주택용,231.74,23174.0,41
2022-03-12,주택용,277.94,27794.0,249
2022-03-13,주택용,305.02,30502.0,98
2022-03-14,주택용,244.51,24451.0,243
2022-03-15,주택용,293.55,29355.0,299
2022-03-16,주택용,214.86,21486.0,23
2022-03-17,주택용,247.72,24772.0,205
2022-03-18,주택용,269.32,26932.0,350
2022-03-19,주택용,247.65,24765.0,320
2022-03-20,주택용,277.33,27733.0,229
2022-03-21,주택용,307.8,30780.0,216
2022-03-22,주택용,314.23,31423.0,124
2022-03-23,주택용,283.88,28388.0,117
2022-03-24,주택용,322.28,32228.0,207
2022-03-25,주택용,295.49,29549.0,79
2022-03-26,주택용,252.36,25236.0,483
2022-03-27,주택용,271.43,27143.0,229
2022-03-01,상업용,1219.46,121946.0,440
2022-03-02,상업용,1251.91,125191.0,237
2022-03-03,상업용,988.84,98884.0,53
2022-03-04,상업용,1208.59,120859.0,475
2022-03-05,상업용,1217.21,121721.0,410
2022-03-06,상업용,1550.27,155027.0,486
2022-03-07,상업용,1586.51,158651.0,55
2022-03-08,상업용,956.34,95634.0,152
2022-03-09,상업용,1013.1,101310.0,442
2022-03-10,상업용,1403.93,140393.0,192
2022-03-11,상업용,861.18,86118.0,200
2022-03-12,상업용,1525.25,152525.0,491
2022-03-13,상업용,1002.53,100253.0,141
2022-03-14,상업용,1363.02,136302.0,426
2022-03-15,상업용,1367.37,136737.0,303
2022-03-16,상업용,1463.49,146349.0,194
2022-03-17,상업용,898.33,89833.0,181
2022-03-18,상업용,1543.32,154332.0,157
2022-03-19,상업용,1439.06,143906.0,379
2022-03-20,상업용,1578.95,157895.0,119
2022-03-21,상업용,1385.9,138590.0,170
2022-03-22,상업용,1214.09,121409.0,81
2022-03-23,상업용,883.36,88336.0,124
2022-03-24,상업용,889.83,88983.0,343
2022-03-25,상업용,1525.76,152576.0,51
2022-03-26,상업용,1201.72,120172.0,101
2022-03-27,상업용,1438.96,143896.0,75
2022-03-01,산업용,1169.98,116998.0,416
2022-03-02,산업용,1390.54,139054.0,404
2022-03-03,산업용,1250.18,125018.0,304
2022-03-04,산업용,1615.61,161561.0,168
2022-03-05,산업용,1100.69,110069.0,27
2022-03-06,산업용,964.73,96473.0,332
2022-03-07,산업용,1659.65,165965.0,140
2022-03-08,산업용,1158.39,115839.0,201
2022-03-09,산업용,1508.09,150809.0,100
2022-03-10,산업용,1514.42,151442.0,474
2022-03-11,산업용,1384.32,138432.0,494
2022-03-12,산업용,1325.76,132576.0,13
2022-03-13,산업용,1049.93,104993.0,448
2022-03-14,산업용,1488.93,148893.0,338
2022-03-15,산업용,1240.47,124047.0,112
2022-03-16,산업용,1175.3,117530.0,307
2022-03-17,산업용,978.57,97857.0,70
2022-03-18,산업용,990.17,99017.0,264
2022-03-19,산업용,1258.33,125833.0,286
2022-03-20,산업용,1670.91,167091.0,52
2022-03-21,산업용,1147.17,114717.0,422
2022-03-22,산업용,1131.71,113171.0,161
2022-03-23,산업용,1476.86,147686.0,146
2022-03-24,산업용,1390.81,139081.0,395
2022-03-25,산업용,1687.53,168753.0,174
2022-03-26,산업용,1647.72,164772.0,271
2022-03-27,산업용,1652.07,165207.0,136
2022-03-01,발전용,1620.65,162065.0,110
2022-03-02,발전용,963.49,96349.0,210
2022-03-03,발전용,1488.28,148828.0,433
2022-03-04,발전용,1018.75,101875.0,212
2022-03-05,발전용,1470.82,147082.0,115
2022-03-06,발전용,1111.65,111165.0,432
2022-03-07,발전용,1043.12,104312.0,423
2022-03-08,발전용,1495.9,149590.0,142
2022-03-09,발전용,1046.81,104681.0,201
2022-03-10,발전용,1421.14,142114.0,277
2022-03-11,발전용,1594.8,159480.0,61
2022-03-12,발전용,1666.58,166658.0,241
2022-03-13,발전용,980.97,98097.0,399
2022-03-14,발전용,1675.43,167543.0,184
2022-03-15,발전용,1674.73,167473.0,181
2022-03-16,발전용,990.65,99065.0,371
2022-03-17,발전용,969.24,96924.0,126
2022-03-18,발전용,1187.3,118730.0,295
2022-03-19,발전용,1359.15,135915.0,309
2022-03-20,발전용,1699.93,169993.0,130
2022-03-21,발전용,1186.8,118680.0,339
2022-03-22,발전용,1621.15,162115.0,242
2022-03-23,발전용,1489.53,148953.0,51
2022-03-24,발전용,1680.49,168049.0,82
2022-03-25,발전용,1425.39,142539.0,414
2022-03-26,발전용,1036.12,103612.0,362
2022-03-27,발전용,1591.12,159112.0,397
2022-04-01,주택용,499.62,49962.0,105
2022-04-02,주택용,467.72,46772.0,392
2022-04-03,주택용,623.24,62324.0,382
2022-04-04,주택용,371.92,37192.0,247
2022-04-05,주택용,514.74,51474.0,117
2022-04-06,주택용,408.69,40869.0,365
2022-04-07,주택용,374.65,37465.0,39
2022-04-08,주택용,673.9,67390.0,307
2022-04-09,주택용,483.53,48353.0,405
2022-04-10,주택용,629.65,62965.0,192
2022-04-11,주택용,456.56,45656.0,458
2022-04-12,주택용,477.02,47702.0,81
2022-04-13,주택용,372.78,37278.0,429
2022-04-14,주택용,659.97,65997.0,299
2022-04-15,주택용,515.18,51518.0,269
2022-04-16,주택용,435.27,43527.0,68
2022-04-17,주택용,592.36,59236.0,277
2022-04-18,주택용,492.02,49202.0,414
2022-04-19,주택용,633.71,63371.0,411
2022-04-20,주택용,530.41,53041.0,98
2022-04-21,주택용,627.36,62736.0,344
2022-04-22,주택용,607.37,60737.0,177
2022-04-23,주택용,389.6,38960.0,385
2022-04-24,주택용,640.3,64030.0,71
2022-04-25,주택용,386.22,38622.0,482
2022-04-26,주택용,564.72,56472.0,166
2022-04-27,주택용,418.85,41885.0,421
2022-04-01,상업용,1412.55,141255.0,296
2022-04-02,상업용,1335.67,133567.0,199
2022-04-03,상업용,910.27,91027.0,260
2022-04-04,상업용,916.96,91696.0,451
2022-04-05,상업용,931.48,93148.0,66
2022-04-06,상업용,891.88,89188.0,67
2022-04-07,상업용,1176.06,117606.0,333
2022-04-08,상업용,882.72,88272.0,345
2022-04-09,상업용,916.78,91678.0,460
2022-04-10,상업용,991.86,99186.0,258
2022-04-11,상업용,1394.6,139460.0,12
2022-04-12,상업용,1323.97,132397.0,114
2022-04-13,상업용,1489.43,148943.0,89
2022-04-14,상업용,1407.77,140777.0,310
2022-04-15,상업용,1093.7,109370.0,180
2022-04-16,상업용,1101.25,110125.0,39
2022-04-17,상업용,833.82,83382.0,423
2022-04-18,상업용,915.75,91575.0,408
2022-04-19,상업용,820.89,82089.0,469
2022-04-20,상업용,1196.46,119646.0,405
2022-04-21,상업용,1491.69,149169.0,212
2022-04-22,상업용,1172.87,117287.0,184
2022-04-23,상업용,905.44,90544.0,292
2022-04-24,상업용,841.55,84155.0,228
2022-04-25,상업용,1039.14,103914.0,165
2022-04-26,상업용,1232.55,123255.0,240
2022-04-27,상업용,989.52,98952.0,281
2022-04-01,산업용,1164.58,116458.0,193
2022-04-02,산업용,974.97,97497.0,311
2022-04-03,산업용,1146.27,114627.0,256
2022-04-04,산업용,913.68,91368.0,220
2022-04-05,산업용,876.21,87621.0,314
2022-04-06,산업용,1208.83,120883.0,27
2022-04-07,산업용,768.61,76861.0,128
2022-04-08,산업용,1247.71,124771.0,12
2022-04-09,산업용,780.56,78056.0,132
2022-04-10,산업용,884.74,88474.0,300
2022-04-11,산업용,1211.12,121112.0,217
2022-04-12,산업용,1193.69,119369.0,202
2022-04-13,산업용,1239.54,123954.0,56
2022-04-14,산업용,1126.82,112682.0,176
2022-04-15,산업용,801.68,80168.0,235
2022-04-16,산업용,1294.81,129481.0,257
2022-04-17,산업용,855.54,85554.0,362
2022-04-18,산업용,976.87,97687.0,359
2022-04-19,산업용,782.45,78245.0,246
2022-04-20,산업용,907.65,90765.0,35
2022-04-21,산업용,989.11,98911.0,305
2022-04-22,산업용,1288.22,128822.0,417
2022-04-23,산업용,768.94,76894.0,433
2022-04-24,산업용,819.94,81994.0,58
2022-04-25,산업용,944.98,94498.0,463
2022-04-26,산업용,1032.79,103279.0,25
2022-04-27,산업용,1197.08,119708.0,68
2022-04-01,발전용,1151.56,115156.0,166
2022-04-02,발전용,1437.04,143704.0,201
2022-04-03,발전용,1266.13,126613.0,358
2022-04-04,발전용,1623.23,162323.0,165
2022-04-05,발전용,1328.06,132806.0,162
2022-04-06,발전용,1727.08,172708.0,125
2022-04-07,발전용,1747.94,174794.0,438
2022-04-08,발전용,1707.18,170718.0,303
2022-04-09,발전용,1339.33,133933.0,315
2022-04-10,발전용,1018.53,101853.0,490
2022-04-11,발전용,1504.89,150489.0,14
2022-04-12,발전용,1465.83,146583.0,128
2022-04-13,발전용,1004.28,100428.0,106
2022-04-14,발전용,1563.86,156386.0,10
2022-04-15,발전용,1366.2,136620.0,462
2022-04-16,발전용,979.87,97987.0,408
2022-04-17,발전용,1686.54,168654.0,445
2022-04-18,발전용,1748.46,174846.0,33
2022-04-19,발전용,1771.43,177143.0,400
2022-04-20,발전용,1698.21,169821.0,262
2022-04-21,발전용,1331.04,133104.0,470
2022-04-22,발전용,996.16,99616.0,191
2022-04-23,발전용,1605.38,160538.0,113
2022-04-24,발전용,1466.26,146626.0,61
2022-04-25,발전용,1571.21,157121.0,57
2022-04-26,발전용,1316.16,131616.0,331
2022-04-27,발전용,1687.2,168720.0,191
2022-05-01,주택용,1805.75,180575.0,191
2022-05-02,주택용,1850.68,185068.0,305
2022-05-03,주택용,1472.66,147266.0,172
2022-05-04,주택용,1535.34,153534.0,212
2022-05-05,주택용,1404.78,140478.0,239
2022-05-06,주택용,1116.45,111645.0,358
2022-05-07,주택용,1198.61,119861.0,443
2022-05-08,주택용,1620.72,162072.0,161
2022-05-09,주택용,1368.86,136886.0,363
2022-05-10,주택용,1408.78,140878.0,300
2022-05-11,주택용,1659.94,165994.0,333
2022-05-12,주택용,1222.56,122256.0,64
2022-05-13,주택용,1650.09,165009.0,322
2022-05-14,주택용,1892.93,189293.0,352
2022-05-15,주택용,1193.98,119398.0,339
2022-05-16,주택용,1246.19,124619.0,418
2022-05-17,주택용,1580.79,158079.0,412
2022-05-18,주택용,1079.3,107930.0,329
2022-05-19,주택용,1088.06,108806.0,279
2022-05-20,주택용,1359.01,135901.0,469
2022-05-21,주택용,1682.53,168253.0,336
2022-05-22,주택용,1282.57,128257.0,39
2022-05-23,주택용,1113.92,111392.0,151
2022-05-24,주택용,1559.63,155963.0,293
2022-05-25,주택용,1372.23,137223.0,141
2022-05-26,주택용,1828.03,182803.0,332
2022-05-27,주택용,1558.04,155804.0,292
2022-05-01,상업용,664.55,66455.0,241
2022-05-02,상업용,850.48,85048.0,278
2022-05-03,상업용,878.75,87875.0,263
2022-05-04,상업용,1060.14,106014.0,338
2022-05-05,상업용,882.87,88287.0,305
2022-05-06,상업용,702.09,70209.0,268
2022-05-07,상업용,745.17,74517.0,154
2022-05-08,상업용,671.55,67155.0,203
2022-05-09,상업용,1028.72,102872.0,255
2022-05-10,상업용,745.15,74515.0,412
2022-05-11,상업용,815.85,81585.0,497
2022-05-12,상업용,1080.37,108037.0,461
2022-05-13,상업용,745.53,74553.0,393
2022-05-14,상업용,1083.6,108360.0,399
2022-05-15,상업용,1030.36,103036.0,13
2022-05-16,상업용,618.52,61852.0,246
2022-05-17,상업용,684.99,68499.0,377
2022-05-18,상업용,959.58,95958.0,268
2022-05-19,상업용,704.3,70430.0,304
2022-05-20,상업용,1037.41,103741.0,447
2022-05-21,상업용,1071.11,107111.0,27
2022-05-22,상업용,1023.17,102317.0,50
2022-05-23,상업용,1085.31,108531.0,98
2022-05-24,상업용,848.78,84878.0,224
2022-05-25,상업용,847.14,84714.0,19
2022-05-26,상업용,854.23,85423.0,319
2022-05-27,상업용,793.46,79346.0,314
2022-05-01,산업용,969.97,96997.0,59
2022-05-02,산업용,1001.19,100119.0,229
2022-05-03,산업용,689.11,68911.0,106
2022-05-04,산업용,668.27,66827.0,349
2022-05-05,산업용,583.19,58319.0,143
2022-05-06,산업용,798.68,79868.0,156
2022-05-07,산업용,596.28,59628.0,26
2022-05-08,산업용,935.59,93559.0,375
2022-05-09,산업용,974.74,97474.0,453
2022-05-10,산업용,850.49,85049.0,388
2022-05-11,산업용,898.47,89847.0,136
2022-05-12,산업용,640.69,64069.0,422
2022-05-13,산업용,796.17,79617.0,408
2022-05-14,산업용,1037.45,103745.0,368
2022-05-15,산업용,743.25,74325.0,260
2022-05-16,산업용,816.31,81631.0,275
2022-05-17,산업용,840.14,84014.0,392
2022-05-18,산업용,1002.9,100290.0,207
2022-05-19,산업용,789.33,78933.0,210
2022-05-20,산업용,617.56,61756.0,310
2022-05-21,산업용,883.17,88317.0,383
2022-05-22,산업용,925.08,92508.0,267
2022-05-23,산업용,663.24,66324.0,284
2022-05-24,산업용,870.8,87080.0,92
2022-05-25,산업용,1003.16,100316.0,407
2022-05-26,산업용,645.48,64548.0,418
2022-05-27,산업용,638.34,63834.0,149
2022-05-01,발전용,931.83,93183.0,382
2022-05-02,발전용,775.15,77515.0,372
2022-05-03,발전용,1372.64,137264.0,419
2022-05-04,발전용,768.39,76839.0,344
2022-05-05,발전용,1016.38,101638.0,99
2022-05-06,발전용,812.58,81258.0,229
2022-05-07,발전용,1174.61,117461.0,136
2022-05-08,발전용,1315.18,131518.0,204
2022-05-09,발전용,1134.34,113434.0,227
2022-05-10,발전용,829.02,82902.0,200
2022-05-11,발전용,1146.72,114672.0,25
2022-05-12,발전용,938.95,93895.0,310
2022-05-13,발전용,1239.6,123960.0,473
2022-05-14,발전용,1037.43,103743.0,315
2022-05-15,발전용,1003.71,100371.0,77
2022-05-16,발전용,1051.6,105160.0,475
2022-05-17,발전용,818.82,81882.0,457
2022-05-18,발전용,939.98,93998.0,161
2022-05-19,발전용,791.71,79171.0,72
2022-05-20,발전용,1071.48,107148.0,193
2022-05-21,발전용,1126.59,112659.0,82
2022-05-22,발전용,902.18,90218.0,293
2022-05-23,발전용,851.23,85123.0,69
2022-05-24,발전용,825.11,82511.0,192
2022-05-25,발전용,930.99,93099.0,414
2022-05-26,발전용,1271.88,127188.0,323
2022-05-27,발전용,1260.61,126061.0,468
2022-06-01,주택용,739.07,73907.0,156
2022-06-02,주택용,625.12,62512.0,479
2022-06-03,주택용,601.22,60122.0,418
2022-06-04,주택용,937.0,93700.0,136
2022-06-05,주택용,843.73,84373.0,263
2022-06-06,주택용,737.39,73739.0,162
2022-06-07,주택용,691.33,69133.0,235
2022-06-08,주택용,825.78,82578.0,319
2022-06-09,주택용,697.12,69712.0,298
2022-06-10,주택용,596.43,59643.0,370
2022-06-11,주택용,953.33,95333.0,177
2022-06-12,주택용,845.56,84556.0,346
2022-06-13,주택용,843.59,84359.0,20
2022-06-14,주택용,723.2,72320.0,468
2022-06-15,주택용,796.61,79661.0,445
2022-06-16,주택용,655.15,65515.0,323
2022-06-17,주택용,739.96,73996.0,120
2022-06-18,주택용,702.93,70293.0,421
2022-06-19,주택용,780.18,78018.0,386
2022-06-20,주택용,741.19,74119.0,430
2022-06-21,주택용,734.12,73412.0,241
2022-06-22,주택용,605.37,60537.0,438
2022-06-23,주택용,877.68,87768.0,32
2022-06-24,주택용,771.03,77103.0,281
2022-06-25,주택용,923.43,92343.0,275
2022-06-26,주택용,531.49,53149.0,62
2022-06-27,주택용,632.26,63226.0,237
2022-06-01,상업용,569.63,56963.0,209
2022-06-02,상업용,438.68,43868.0,32
2022-06-03,상업용,533.0,53300.0,345
2022-06-04,상업용,369.86,36986.0,497
2022-06-05,상업용,348.86,34886.0,173
2022-06-06,상업용,426.96,42696.0,369
2022-06-07,상업용,448.47,44847.0,346
2022-06-08,상업용,497.96,49796.0,208
2022-06-09,상업용,398.28,39828.0,161
2022-06-10,상업용,597.0,59700.0,27
2022-06-11,상업용,444.62,44462.0,28
2022-06-12,상업용,402.5,40250.0,118
2022-06-13,상업용,500.9,50090.0,11
2022-06-14,상업용,443.67,44367.0,357
2022-06-15,상업용,417.28,41728.0,295
2022-06-16,상업용,423.23,42323.0,494
2022-06-17,상업용,635.55,63555.0,381
2022-06-18,상업용,503.22,50322.0,87
2022-06-19,상업용,363.35,36335.0,135
2022-06-20,상업용,618.53,61853.0,287
2022-06-21,상업용,557.71,55771.0,179
2022-06-22,상업용,378.57,37857.0,334
2022-06-23,상업용,457.6,45760.0,482
2022-06-24,상업용,595.53,59553.0,362
2022-06-25,상업용,407.66,40766.0,238
2022-06-26,상업용,553.42,55342.0,408
2022-06-27,상업용,344.2,34420.0,90
2022-06-01,산업용,843.4,84340.0,104
2022-06-02,산업용,965.6,96560.0,83
2022-06-03,산업용,1140.28,114028.0,435
2022-06-04,산업용,1015.36,101536.0,468
2022-06-05,산업용,830.99,83099.0,244
2022-06-06,산업용,1087.45,108745.0,435
2022-06-07,산업용,655.22,65522.0,349
2022-06-08,산업용,1048.91,104891.0,316
2022-06-09,산업용,641.25,64125.0,158
2022-06-10,산업용,827.41,82741.0,271
2022-06-11,산업용,977.5,97750.0,366
2022-06-12,산업용,917.5,91750.0,40
2022-06-13,산업용,851.12,85112.0,125
2022-06-14,산업용,769.34,76934.0,124
2022-06-15,산업용,731.95,73195.0,420
2022-06-16,산업용,940.97,94097.0,258
2022-06-17,산업용,1062.51,106251.0,152
2022-06-18,산업용,840.19,84019.0,489
2022-06-19,산업용,1052.53,105253.0,17
2022-06-20,산업용,656.28,65628.0,296
2022-06-21,산업용,675.67,67567.0,435
2022-06-22,산업용,784.48,78448.0,262
2022-06-23,산업용,1007.28,100728.0,266
2022-06-24,산업용,707.8,70780.0,251
2022-06-25,산업용,920.02,92002.0,117
2022-06-26,산업용,1127.72,112772.0,322
2022-06-27,산업용,991.35,99135.0,93
2022-06-01,발전용,547.72,54772.0,354
